unique_id,QC_comments,QC_modal_peak_height,QC_peak_number,modal_peak_repeat,modal_peak_height,index_peak_repeat,index_peak_height,n_peaks_total,n_peaks_analysis_subset,n_peaks_analysis_subset_expansions,min_repeat,max_repeat,mean_repeat,weighted_mean_repeat,median_repeat,max_height,max_delta_neg,max_delta_pos,average_repeat_gain,instabity_index_jml,abs_index,expansion_index,pps_index,som_mos_index,contration_index,percentile_1,percentile_5,percentile_10,percentile_20,percentile_30,percentile_40,percentile_50,percentile_60,percentile_70,percentile_80,percentile_90,percentile_95,percentile_99,expansion_percentile_1,expansion_percentile_5,expansion_percentile_10,expansion_percentile_20,expansion_percentile_30,expansion_percentile_40,expansion_percentile_50,expansion_percentile_60,expansion_percentile_70,expansion_percentile_80,expansion_percentile_90,expansion_percentile_95,expansion_percentile_99,fsa_id,plate_id,well,cell_line,treatment,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,sample_group_id,d0_weighted_mean_repeat,skewness,weighted_repeat_gain,day,genotype,normalised_gain
plate1_D08_20230328.fsa,NA,NA,NA,156.0987443885018,1276,147.0987443885018,285,40,29,22,139.0987443885018,168.0987443885018,154.06426162988112,155.64731191071922,154.0987443885018,1276,-8,21,8.548567522217411,8.548567522217388,8.845503697719222,9.104417409407326,11.046238244514107,11.046238244514107,-2.3771144278606964,-5.631369863013698,-0.703333333333333,1.468452380952381,3.8323741007194245,5.443092406221409,6.858712446351931,8.15242946708464,9.43495465787304,10.8131161971831,12.457611241217798,14.692400690846288,16.55426470588235,19.450749999999996,0,1.2292658730158732,2.587480680061824,4.442842639593909,5.904208600182983,7.21392,8.434561128526646,9.672382522671063,11.003677932405568,12.626229508196722,14.816753022452504,16.66014705882353,19.51075,plate1_D08_20230328,2022-01-12_1,D08,P6,DMSO,NA,NA,NA,P6,146.9176842844435,0.5523716033468246,8.729627626275715,32,"PMS1
delta PE",1.0699335543955681
plate1_D09_20230328.fsa,NA,NA,NA,155.37193870582706,614,147.37193870582706,203,30,30,23,139.37193870582706,169.37193870582706,154.83860537249373,154.99249206551085,154.87193870582706,614,-8,22,7.6205533596837824,7.620553359683794,8.0723814229249,8.448596887884028,11.245928338762214,11.245928338762216,-2.344871794871795,-6.124081632653061,-2.189285714285714,0.1165354330708663,2.668020304568528,4.387500000000001,5.827083333333334,7.177524429967427,8.517147707979627,9.944604316546764,11.650228310502284,14.07909090909091,16.153623188405792,19.739047619047625,0,0.6809055118110237,1.9158385093167702,3.706837606837607,5.122743055555556,6.410316139767055,7.647394136807818,8.90899830220713,10.288056680161944,11.913698630136988,14.341363636363639,16.362681159420287,19.87642857142857,plate1_D09_20230328,2022-01-12_1,D09,P6,DMSO,NA,NA,NA,P6,146.9176842844435,0.4121525072769659,8.074807781067335,32,"PMS1
delta PE",0.9896765543874867
plate1_D10_20230328.fsa,NA,NA,NA,155.1696673130072,1367,147.1696673130072,316,31,26,22,143.1696673130072,168.1696673130072,155.6696673130072,155.6377562018961,155.6696673130072,1367,-4,21,8.4680888888889,8.46808888888889,8.615525925925926,8.84964390962672,10.915142648134601,10.915142648134601,-1.3776301218161684,-3.2995495495495497,-0.1874999999999999,1.5834782608695654,3.795221843003413,5.337783171521036,6.661339421613395,7.908924652523774,9.160910518053376,10.550756901157614,12.210829493087557,14.469512195121952,16.284763313609464,19.220454545454544,0,1.085913043478261,2.3855807743658213,4.265688073394496,5.670226537216829,6.92937595129376,8.124447717231222,9.345211930926217,10.707569011576137,12.346082949308757,14.571777003484321,16.37159763313609,19.27381818181818,plate1_D10_20230328,2022-01-12_1,D10,P6,DMSO,NA,NA,NA,P6,146.9176842844435,0.48452121125927883,8.7200719174526,32,"PMS1
delta PE",1.068762373453656
plate1_D11_20230328.fsa,NA,NA,NA,154.83711942989657,1167,146.83711942989657,322,34,31,23,134.83711942989657,168.83711942989657,153.70808717183206,155.1609508182009,153.83711942989657,1167,-12,22,8.323831388304313,8.323831388304317,8.748549199668389,9.047380871916188,11.677806341045416,11.677806341045416,-2.756622516556291,-6.495230769230769,-1.4571748878923765,0.847294117647059,3.380964153275649,5.124695977549112,6.551351351351352,7.902742073693231,9.262421524663678,10.731795878312072,12.468129032258066,14.918525519848771,16.902583586626136,20.108640776699033,0,0.9829411764705883,2.3097014925373136,4.222698072805139,5.704864359214219,7.014567266495288,8.28356282271945,9.580269058295965,10.992639842983317,12.696774193548388,15.102477477477478,17.05082987551867,20.194660194174748,plate1_D11_20230328,2022-01-12_1,D11,P6,DMSO,NA,NA,NA,P6,146.9176842844435,0.46966321777066866,8.243266533757378,32,"PMS1
delta PE",1.0103234456125132
plate1_D12_20230328.fsa,NA,NA,NA,154.02803385861714,744,147.02803385861714,216,32,32,21,135.02803385861714,167.02803385861714,151.46553385861714,154.15966913258973,151.52803385861714,744,-12,20,7.1316352739725914,7.131635273972603,7.88570205479452,8.163001745200699,10.55241935483871,10.55241935483871,-3.650777202072539,-10.312380952380952,-3.222471910112359,-0.14166666666666672,2.5115973741794315,4.193019726858878,5.563076923076923,6.836021505376344,8.105621301775146,9.519370078740158,11.203813559322034,13.58338658146965,15.549732620320853,18.53074626865672,0,0.7526408450704227,1.9313471502590676,3.6438356164383565,4.988619119878605,6.184139784946237,7.340755735492578,8.548816568047338,9.873228346456694,11.521186440677967,13.822683706070288,15.749999999999998,18.64253731343283,plate1_D12_20230328,2022-01-12_1,D12,P6,DMSO,NA,NA,NA,P6,146.9176842844435,0.6033236788216455,7.241984848146217,32,"PMS1
delta PE",0.8876028762250443
plate1_E01_20230328.fsa,NA,NA,NA,148.24101502675404,905,143.24101502675404,438,31,31,24,136.24101502675404,166.24101502675404,151.24101502675404,150.32605678833337,151.24101502675404,905,-7,23,7.085041761579333,7.085041761579347,7.6414578587699316,8.143600940544172,12.158011049723758,12.158011049723758,-2.155294117647059,-6.0697368421052635,-2.901785714285714,-0.8744292237442921,1.6682926829268294,3.463980463980465,4.970165745856354,6.454960091220069,7.9534090909090915,9.542713567839197,11.398026315789476,14.109034267912774,16.568292682926824,20.747297297297294,0,0.30095602294455076,1.373658536585366,3.0886446886446888,4.491049723756906,5.8195286195286196,7.173863636363636,8.54952606635071,10.020534458509143,11.813157894736843,14.502180685358256,16.87609756097561,20.917837837837844,plate1_E01_20230328,2022-01-12_1,E01,P14,DMSO,NA,NA,NA,P14,143.58541492335806,0.3054384433136479,6.740641864975316,32,"PMS1
delta PE",0.8156705897301543
plate1_E02_20230328.fsa,NA,NA,NA,150.6717000692842,1051,143.6717000692842,440,33,33,26,136.6717000692842,168.6717000692842,152.6717000692842,151.86727292260457,152.6717000692842,1051,-7,25,8.195572853320357,8.19557285332036,8.639017270737048,9.101394003156233,13.470028544243577,13.470028544243577,-2.175417661097852,-5.958504672897196,-2.221481481481481,-0.07181818181818167,2.3915865384615387,4.211869436201781,5.834251968503938,7.407478427612656,9.016470588235293,10.835986159169552,13.038720000000001,16.04863523573201,18.444961240310075,22.610000000000003,0,0.5448979591836735,1.7050071530758226,3.5222943722943727,5.06732283464567,6.545385347288297,8,9.54524064171123,11.290470139771283,13.43424,16.355334987593054,18.684496124031003,22.738749999999996,plate1_E02_20230328,2022-01-12_1,E02,P14,DMSO,NA,NA,NA,P14,143.58541492335806,0.25757137584601486,8.281857999246512,32,"PMS1
delta PE",1.0021698428168213
plate1_E03_20230328.fsa,NA,NA,NA,151.79619188021496,939,143.79619188021496,368,41,38,27,132.79619188021496,169.79619188021496,151.29619188021496,152.0705281634008,151.29619188021496,939,-11,26,8.274336283185846,8.274336283185841,8.954143201930814,9.365842991471682,13.610223642172524,13.610223642172524,-3.2396166134185305,-9.200740740740741,-2.902463054187192,-0.19945652173913042,2.4684582743988686,4.400724637681161,6.11925192519252,7.735889243876465,9.335448577680525,11.065512649800269,13.213945578231293,16.150692520775625,18.68251121076233,23.26914285714286,0,0.6596473029045643,1.8626446280991737,3.742091836734694,5.385231116121759,6.90935093509351,8.374066168623266,9.859299781181619,11.543675099866846,13.621088435374151,16.482271468144045,18.950896860986543,23.440142857142853,plate1_E03_20230328,2022-01-12_1,E03,P14,DMSO,NA,NA,NA,P14,143.58541492335806,0.5327309335772761,8.48511324004275,32,"PMS1
delta PE",1.0267653228092328
plate1_E04_20230328.fsa,NA,Low,NA,149.6809130773361,373,143.6809130773361,164,27,27,22,138.6809130773361,164.6809130773361,151.6809130773361,150.838797308873,151.6809130773361,373,-5,21,7.157884231536912,7.157884231536926,7.492415169660679,7.914384300194091,11.431635388739947,11.431635388739947,-1.5605214152700186,-4.510810810810811,-1.875,-0.21951219512195108,1.9922480620155043,3.498614958448754,4.860215053763441,6.217142857142857,7.665689149560117,9.354014598540147,11.415458937198068,14.366906474820144,16.505,19.49722222222222,0,0.32464114832535884,1.3515503875968993,2.9291536050156743,4.215322580645162,5.46058981233244,6.75,8.121379310344828,9.762408759124089,11.775845410628019,14.635251798561152,16.691499999999998,19.600833333333334,plate1_E04_20230328,2022-01-12_1,E04,P14,DMSO,NA,NA,NA,P14,143.58541492335806,0.2499939040718747,7.2533823855149535,32,"PMS1
delta PE",0.8777162184914508
plate1_E05_20230328.fsa,NA,NA,NA,151.94361001396504,841,143.94361001396504,279,37,33,26,133.94361001396504,168.94361001396504,152.85270092305595,152.26397692410603,152.94361001396504,841,-10,25,8.32036691014099,8.320366910140988,8.717852896211992,9.096218373084248,12.111771700356718,12.111771700356718,-2.280701754385965,-5.732285714285714,-1.700442477876106,0.42055555555555585,2.9976789168278533,4.76865464632455,6.310403916768666,7.730083234244947,9.1625,10.707608695652175,12.537857142857144,15.241428571428571,17.97080745341615,22.8136507936508,0,0.7565277777777779,2.0206963249516443,3.958842443729904,5.470409511228534,6.8589963280293755,8.178007290400972,9.54362244897959,11.013464447806355,12.80464285714286,15.508214285714287,18.222108843537413,22.932222222222222,plate1_E05_20230328,2022-01-12_1,E05,P14,DMSO,NA,NA,NA,P14,143.58541492335806,0.6092551609817644,8.678562000747974,32,"PMS1
delta PE",1.0501741417151715
plate1_E06_20230328.fsa,NA,NA,NA,150.77454993004008,1017,143.77454993004008,380,29,29,23,137.77454993004008,165.77454993004008,151.77454993004008,151.83141007915862,151.77454993004008,1017,-6,22,8.056860149118535,8.056860149118528,8.389241167862867,8.770642883686362,12.230088495575222,12.230088495575222,-1.8691222570532917,-5.054096385542168,-1.6261403508771928,0.3399572649572652,2.79007299270073,4.502981895633654,5.973266331658292,7.388392857142858,8.851821019771071,10.471428571428572,12.40589147286822,15.088743455497385,17.205918367346936,20.344563106796116,0,0.6255341880341881,1.8504273504273505,3.6996336996337,5.161306532663317,6.502458210422812,7.832837301587301,9.24,10.794117647058824,12.683720930232559,15.323298429319372,17.38877551020408,20.431553398058252,plate1_E06_20230328,2022-01-12_1,E06,P14,DMSO,NA,NA,NA,P14,143.58541492335806,0.24207674695772985,8.245995155800557,32,"PMS1
delta PE",0.9978301571831788
plate1_E07_20230328.fsa,NA,NA,NA,128.07558566122165,809,124.07558566122165,591,36,36,24,112.07558566122165,147.07558566122165,129.57558566122165,129.72828836392435,129.57558566122165,809,-12,23,5.6527027027026975,5.652702702702703,6.938871224165342,7.5164657872259655,12.024721878862794,12.024721878862794,-3.0713743356112375,-10.66984126984127,-5.215116279069767,-2.8518518518518516,-0.19966159052453436,1.5745501285347052,3.1458590852904824,4.715909090909092,6.407194244604316,8.43280977312391,10.784431137724551,14.089928057553958,16.74242424242424,20.80285714285714,0,0,0.6676767676767678,2.0561186650185412,3.3585908529048214,4.675252525252525,6.066906474820144,7.677591973244147,9.533148148148149,11.686301369863015,14.824820143884894,17.288983050847452,21.09895522388059,plate1_E07_20230328,2022-01-12_1,E07,CC4,"100 nM
Bran.",NA,NA,NA,CC4,124.55096698198325,0.43591737414928083,5.177321381941098,32,WT,1.1266569372657442
plate1_E08_20230328.fsa,NA,NA,NA,129.97145142782134,986,123.97145142782134,726,43,34,21,107.97145142782134,143.97145142782134,127.38321613370368,128.7560646662952,127.47145142782134,986,-16,20,4.784613238473867,4.784613238473879,6.242937853107344,6.720309444869506,10.93002028397566,10.93002028397566,-3.167878787878788,-11.63155172413793,-5.47075,-3.123214285714286,-0.5958677685950409,1.2262237762237769,2.825965665236052,4.337642192347467,5.80446247464503,7.354873646209389,9.282926829268293,11.966514806378132,14.370045045045043,17.970695652173916,0,0,0.557992565055762,1.9552447552447552,3.2178835978835982,4.452119958634953,5.655679513184584,6.884566596194503,8.331601123595506,10.082374768089055,12.735454545454544,14.949774774774774,18.276172839506167,plate1_E08_20230328,2022-01-12_1,E08,CC4,"100 nM
Bran.",NA,NA,NA,CC4,124.55096698198325,0.6095882345530917,4.205097684311951,32,WT,0.9150875768376392
plate1_E10_20230328.fsa,NA,NA,NA,129.035517694943,1214,124.035517694943,725,37,37,25,112.035517694943,148.035517694943,130.035517694943,131.2285727597994,130.035517694943,1214,-12,24,7.193055064856395,7.1930550648564076,8.197547065058295,8.768518518518519,13.322899505766063,13.322899505766063,-3.159047619047619,-10.065810810810811,-4.46452205882353,-1.829345794392523,0.9662306777645664,2.8814781834372223,4.559472817133443,6.224426807760142,8.067745415318232,10.384337349397592,13.145379310344829,16.147628458498026,18.436695906432746,21.816280487804875,0,0.17170035671819267,1.1794392523364488,2.8447016918967054,4.325700164744647,5.771979865771812,7.320500481231954,9.12746987951807,11.381740370898719,13.814344827586208,16.626877470355733,18.791228070175436,21.96414634146342,plate1_E10_20230328,2022-01-12_1,E10,CC4,"100 nM
Bran.",NA,NA,NA,CC4,124.55096698198325,0.3136435937038912,6.67760577781614,32,WT,1.4531396293350605
plate1_E11_20230328.fsa,NA,NA,NA,128.99437775064067,1394,123.99437775064067,793,36,30,19,112.99437775064067,141.99437775064067,127.49437775064067,129.09073991717258,127.49437775064067,1394,-11,18,5.096362166531918,5.096362166531932,6.311883589329022,6.7042503325521,10.32496413199426,10.32496413199426,-3.1668070766638583,-9.935470085470085,-5.423333333333333,-2.5912951167728235,0.15906680805938508,1.9659090909090917,3.396253602305476,4.729913916786227,6.089271730618637,7.579983249581241,9.384960718294051,11.81634182908546,13.624117647058823,16.380384615384614,0,0,0.8331919406150584,2.2534700315457417,3.455403458213257,4.590243902439025,5.738095238095238,6.956303837118245,8.325321463897133,10.007339449541284,12.285740740740742,13.94976470588235,16.593307692307697,plate1_E11_20230328,2022-01-12_1,E11,CC4,"100 nM
Bran.",NA,NA,NA,CC4,124.55096698198325,0.6399342253442791,4.539772935189333,32,WT,0.9879175530580424
plate1_E12_20230328.fsa,NA,NA,NA,129.7657517063096,1204,123.7657517063096,915,35,35,20,108.7657517063096,142.7657517063096,125.7657517063096,128.30691780352112,125.7657517063096,1204,-15,19,4.541166097211516,4.541166097211507,6.231786619640692,6.61632708319231,11.269933554817277,11.269933554817277,-3.5771921641791042,-13.67595744680851,-6.337820512820512,-3.3277056277056274,-0.7199999999999998,1.1513901345291484,2.742857142857143,4.2617449664429525,5.77624584717608,7.318485121731292,9.099065420560748,11.672759856630824,13.774074074074072,17.25032786885246,0,0,0.5697061803444783,1.9440358744394621,3.2045757071547425,4.437248322147651,5.66985049833887,6.905872483221476,8.262936344969201,9.88714953271028,12.34150110375276,14.328492647058821,17.526803278688522,plate1_E12_20230328,2022-01-12_1,E12,CC4,"100 nM
Bran.",NA,NA,NA,CC4,124.55096698198325,0.4081168800157465,3.7559508215378656,32,WT,0.8173469902554238
plate1_F01_20230328.fsa,NA,NA,NA,134.19515237619535,891,130.19515237619535,494,28,28,20,122.19515237619535,149.19515237619535,135.69515237619535,135.52293273915487,135.69515237619535,891,-8,19,5.3277803629595155,5.327780362959516,5.97645416472778,6.338795532825384,9.753086419753087,9.753086419753087,-2.1019300361881785,-6.919852941176471,-3.1445945945945946,-1.248611111111111,0.7328358208955227,2.130257009345795,3.3703703703703707,4.599883177570093,5.866272189349112,7.2635829662261395,8.99134948096886,11.456214689265538,13.39021164021164,17.070000000000004,0,0,0.6926865671641791,1.959438775510204,3.0789001122334456,4.160514018691589,5.283431952662722,6.4508951406649615,7.776358296622615,9.469690721649485,11.78502824858757,13.698148148148146,17.249076923076924,plate1_F01_20230328,2022-01-12_1,F01,CC5,"100 nM
Bran.",NA,NA,NA,CC5,130.17329927347203,0.42469310836252294,5.349633465682842,32,WT,0.794543369822307
plate1_F02_20230328.fsa,NA,Low,NA,134.39742376901523,475,130.39742376901523,364,40,40,32,122.39742376901523,161.39742376901523,141.89742376901523,137.56118180601825,141.89742376901523,475,-8,31,7.163758037003021,7.163758037003018,8.00564230415956,8.875019192384462,12.711578947368421,12.711578947368421,-2.1793478260869565,-7.018372093023256,-3.7830049261083745,-2.132421875,0.12888888888888891,1.9281179138322,3.539789473684211,5.167415730337079,6.914953271028038,9.062313432835822,12.421714285714286,18.40549450549451,23.717968749999997,29.173111111111112,0,0,0.7093827160493827,2.19535864978903,3.5682105263157906,4.951385927505331,6.428738317757009,8.087009063444109,10.34364406779661,13.830344827586206,19.70875,24.655263157894733,29.419333333333334,plate1_F02_20230328,2022-01-12_1,F02,CC5,"100 nM
Bran.",NA,NA,NA,CC5,130.17329927347203,0.4470841589828695,7.387882532546229,32,WT,1.0972701440044133
plate1_F03_20230328.fsa,NA,NA,NA,134.49341697238734,574,130.49341697238734,427,34,34,27,123.49341697238734,156.49341697238734,139.99341697238734,137.7473465716789,139.99341697238734,574,-7,26,7.253929599291553,7.253929599291565,7.905689617002435,8.628528225806452,12.825783972125436,12.825783972125436,-1.9304918032786884,-5.903023255813953,-3.222613065326633,-1.5843843843843843,0.6086393088552918,2.3597864768683277,3.9470383275261325,5.57169459962756,7.449009900990099,9.949532710280375,13.399186991869922,17.25277777777778,19.600598802395208,23.723414634146337,0,0,0.791792656587473,2.315302491103203,3.71219512195122,5.116201117318436,6.6483739837398375,8.576063829787232,11.10846153846154,14.28835341365462,17.761111111111113,19.929341317365264,23.99121951219513,plate1_F03_20230328,2022-01-12_1,F03,CC5,"100 nM
Bran.",NA,NA,NA,CC5,130.17329927347203,0.3209350906826255,7.574047298206864,32,WT,1.1249198850939741
plate1_F04_20230328.fsa,NA,Low,NA,132.59412287709577,402,130.59412287709577,356,27,27,20,123.59412287709577,149.59412287709577,136.59412287709577,135.40743766937806,136.59412287709577,402,-7,19,4.813314792282284,4.813314792282288,5.7877629063097515,6.441487114490917,10.776119402985074,10.776119402985074,-2.0385454545454547,-6.560612244897959,-4.11124031007752,-2.5760162601626013,-0.6303370786516851,0.8906091370558379,2.329620253164557,3.8064935064935064,5.389285714285714,7.186779661016951,9.227433628318584,12.039041095890411,14.380107526881716,17.414255319148936,0,0,0.29796954314720814,1.4895522388059703,2.6789873417721526,3.9002597402597408,5.1934523809523805,6.642539682539683,8.231690140845071,10.135185185185186,12.736986301369864,14.927956989247308,17.631063829787234,plate1_F04_20230328,2022-01-12_1,F04,CC5,"100 nM
Bran.",NA,NA,NA,CC5,130.17329927347203,0.06526517562788159,5.2341383959060295,32,WT,0.7773897007855409
plate1_F05_20230328.fsa,NA,NA,NA,133.6671897576486,959,130.6671897576486,583,33,28,20,104.6671897576486,149.6671897576486,135.52433261479146,135.92617264352742,136.1671897576486,959,-26,19,5.258982885878822,5.258982885878822,6.171465650093276,6.545564328843474,10.225234619395204,10.225234619395204,-2.6199347927340475,-6.950116279069768,-3.6256862745098037,-1.7341463414634146,0.42791946308724843,1.9156640181611815,3.209005235602094,4.529379157427938,5.957819905213269,7.521853388658369,9.38259385665529,11.879097387173399,14.065458937198065,17.21151898734177,0,0,0.6624161073825503,1.9364358683314415,3.064397905759163,4.2028824833702885,5.423578199052133,6.7195121951219505,8.186274509803923,9.916382252559726,12.344771241830067,14.443236714975843,17.409493670886075,plate1_F05_20230328,2022-01-12_1,F05,CC5,"100 nM
Bran.",NA,NA,NA,CC5,130.17329927347203,0.43059900543753266,5.752873370055397,32,WT,0.8544337519432994
plate1_F06_20230328.fsa,NA,NA,NA,135.64190708416115,739,130.64190708416115,497,25,24,18,124.64190708416115,147.64190708416115,136.14190708416115,135.17708030788398,136.14190708416115,739,-6,17,4.535173223722836,4.5351732237228415,5.204580152671755,5.62874983032442,8.968876860622462,8.968876860622462,-1.7325227963525835,-5.649418604651163,-3.2402439024390244,-1.7661498708010333,0.10104529616724767,1.513782542113324,2.7489481065918655,3.9187158469945356,5.077485380116959,6.354501607717043,7.833333333333333,9.945747800586512,11.803571428571425,15.215454545454543,0,0,0.41759581881533114,1.6162327718223586,2.6817671809256667,3.696448087431694,4.6962110960757775,5.748830409356724,6.908199356913183,8.317995444191345,10.36896551724138,12.16401515151515,15.424181818181816,plate1_F06_20230328,2022-01-12_1,F06,CC5,"100 nM
Bran.",NA,NA,NA,CC5,130.17329927347203,0.27495180130874447,5.003781034411958,32,WT,0.7431763447791939
plate1_F07_20230328.fsa,NA,NA,NA,130.8319619294787,1654,126.8319619294787,1316,33,31,22,117.8319619294787,147.8319619294787,132.8319619294787,131.53879020260962,132.8319619294787,1654,-9,21,4.706828273130924,4.706828273130925,6.048401936077443,6.714028866803177,11.105804111245465,11.105804111245465,-2.665130324221233,-8.15703488372093,-5.242842323651452,-3.389079754601227,-0.981914893617021,0.8003313452617632,2.3465686274509805,3.866686819830714,5.443317972350229,7.192607313195549,9.328816986855411,12.354738562091505,14.760933940774486,18.768278145695362,0,0,0.45480450629556,1.7223515003061851,2.9490808823529417,4.165130759651308,5.435483870967742,6.810764872521245,8.411647972389993,10.374886877828056,13.197120921305181,15.433283132530118,19.117222222222228,plate1_F07_20230328,2022-01-12_1,F07,CC6,"100 nM
Bran.",NA,NA,NA,CC6,126.68072837422865,0.28890558175136394,4.8580618283809684,32,WT,0.9110279950501264
plate1_F08_20230328.fsa,NA,NA,NA,131.7884656345082,1329,126.78846563450821,1014,36,34,22,114.78846563450821,147.7884656345082,131.2884656345082,131.31797543842978,131.2884656345082,1329,-12,21,4.52950980392157,4.529509803921568,6.203627450980392,6.827014218009479,11.066215199398044,11.066215199398044,-3.1751580513201936,-10.5,-6.1191222570532915,-3.9397217928902624,-1.3037433155080214,0.6457789382071376,2.3170536429143316,3.8999241849886275,5.466935483870967,7.228652751423151,9.33941605839416,12.32015065913371,14.795031055900617,18.792307692307688,0,0,0.5131418624891211,1.8441390460792242,3.122668688400304,4.335891647855531,5.581451612903226,6.953075571177504,8.523417721518989,10.462552594670408,13.187096774193549,15.594531249999996,19.169795918367353,plate1_F08_20230328,2022-01-12_1,F08,CC6,"100 nM
Bran.",NA,NA,NA,CC6,126.68072837422865,0.38470669112899114,4.637247064201134,32,WT,0.869618799573653
plate1_F09_20230328.fsa,NA,NA,NA,131.78160897712448,1075,126.78160897712448,883,33,31,21,116.78160897712448,146.78160897712448,131.78160897712448,131.52759564765478,131.78160897712448,1075,-10,20,4.7459866705303,4.745986670530281,6.212460156476384,6.874927283304247,11.792558139534883,11.792558139534883,-2.8846329229366163,-8.813636363636364,-5.586043360433604,-3.685185185185185,-1.0700808625336926,0.825156576200418,2.5077519379844966,4.160465116279069,5.804496578690126,7.535041841004186,9.51413881748072,12.30135440180587,14.586783439490445,17.9281954887218,0,0,0.5137787056367433,1.879497098646035,3.209186602870814,4.510511627906977,5.82991202346041,7.19581589958159,8.688308740068106,10.482934131736528,13.110569105691058,15.18306451612903,18.265416666666663,plate1_F09_20230328,2022-01-12_1,F09,CC6,"100 nM
Bran.",NA,NA,NA,CC6,126.68072837422865,0.15287776351246338,4.8468672734261276,32,WT,0.9089286901593556
plate1_F10_20230328.fsa,NA,NA,NA,130.9142418180834,1229,126.91424181808341,1068,37,32,22,116.91424181808341,147.9142418180834,132.4142418180834,131.45446028878848,132.4142418180834,1229,-10,21,4.540218470705071,4.540218470705065,6.0765170124915064,6.781398143820525,11.186330349877949,11.186330349877949,-2.813361408882083,-8.982867647058823,-5.644430693069307,-3.752485380116959,-1.3511727078891254,0.447829861111112,2.0443172526574,3.6057770545158667,5.233607305936073,7.071069868995634,9.36912378303199,12.678846153846155,15.28817829457364,19.024722222222213,0,0,0.3730034722222223,1.6340147179067865,2.858626328699919,4.0816709292412625,5.384018264840183,6.815857284440039,8.496737766624845,10.60609951845907,13.671645569620253,16.102330508474573,19.40953703703704,plate1_F10_20230328,2022-01-12_1,F10,CC6,"100 nM
Bran.",NA,NA,NA,CC6,126.68072837422865,0.4278449115790669,4.773731914559832,32,WT,0.8952136816417637
plate1_F11_20230328.fsa,NA,NA,NA,131.75761067628144,1556,126.75761067628144,1342,35,33,23,116.75761067628144,148.75761067628144,132.75761067628144,131.66298710421236,132.75761067628144,1556,-10,22,4.905376427930918,4.905376427930913,6.347070061210963,7.0964838947627245,12.068766066838046,12.068766066838046,-2.7777944711538463,-8.723895348837209,-5.443146718146718,-3.567192784667418,-1.1533721898417983,0.7263636363636371,2.441765480895916,4.1108611825192805,5.819278779472954,7.6933878157503734,9.868435498627631,12.813324175824176,15.298214285714286,19.572986111111106,0,0,0.48356643356643364,1.8616101131071194,3.199029126213593,4.5115681233933165,5.883148404993065,7.367013372956909,8.982128013300084,10.943531827515402,13.687826086956521,16.03486394557823,19.942013888888884,plate1_F11_20230328,2022-01-12_1,F11,CC6,"100 nM
Bran.",NA,NA,NA,CC6,126.68072837422865,0.19049061030020095,4.982258729983712,32,WT,0.9343185290646542
plate1_F12_20230328.fsa,NA,NA,NA,130.71197042526356,1381,126.71197042526356,1069,31,31,22,117.71197042526356,147.71197042526356,132.71197042526356,131.82258011397235,132.71197042526356,1381,-9,21,5.1106096887087915,5.110609688708786,6.37732547430466,7.074410163339383,11.767559739319333,11.767559739319333,-2.6691247816805745,-8.174594594594595,-5.079807692307692,-3.208,-0.7575304022450885,1.1650360866078593,2.8473763118440782,4.4259796806966625,6.017851500789889,7.781313131313132,9.87492130115425,12.734415584415586,14.973134328358205,18.886865671641786,0,0,0.6005190311418687,2.0407796101949027,3.350181028240406,4.628301886792453,5.921207658321061,7.3284511784511785,8.895547309833026,10.814953271028038,13.461016949152542,15.625889967637537,19.227256637168136,plate1_F12_20230328,2022-01-12_1,F12,CC6,"100 nM
Bran.",NA,NA,NA,CC6,126.68072837422865,0.10197373925122624,5.1418517397437,32,WT,0.9642468636231527
plate1_G01_20230328.fsa,NA,NA,NA,138.08630544145876,1454,130.08630544145876,571,28,27,22,125.08630544145876,151.08630544145876,138.08630544145876,137.49552749745365,138.08630544145876,1454,-5,21,7.4092220559948885,7.409222055994871,7.656603975208378,7.97071460877431,11.16506189821183,11.16506189821183,-1.4477798624140088,-4.057966101694915,-1.2358056265984656,0.3718963165075036,2.4945283018867928,4.102956785443518,5.498840579710145,6.818875780707842,8.112580877066858,9.511807228915664,11.17211855104281,13.589386401326701,15.647976878612713,18.992564102564096,0,0.42755798090040936,1.5240135287485908,3.2388333333333335,4.648521607278242,5.945797101449275,7.174002751031637,8.408195542774981,9.759518072289158,11.397804610318333,13.759867330016585,15.796531791907514,19.080707964601775,plate1_G01_20230328,2022-01-12_1,G01,H1,"100 nM
Bran.",NA,NA,NA,H1,131.0091115670203,0.27575132308549044,6.486415930433338,32,"HTT
delta PE",1.0506710805591015
