modal_peak_repeat,modal_peak_height,index_peak_repeat,index_peak_height,min_cag,max_cag,mean_cag,weighted_mean_cag,median_cag,max_height,max_delta_neg,max_delta_pos,average_repeat_gain,instabity_index_jml,abs_index,expansion_index,pps_index,som_mos_index,contration_index,percentile_1,percentile_5,percentile_10,percentile_20,percentile_30,percentile_40,percentile_50,percentile_60,percentile_70,percentile_80,percentile_90,percentile_95,percentile_99,expansion_percentile_1,expansion_percentile_5,expansion_percentile_10,expansion_percentile_20,expansion_percentile_30,expansion_percentile_40,expansion_percentile_50,expansion_percentile_60,expansion_percentile_70,expansion_percentile_80,expansion_percentile_90,expansion_percentile_95,expansion_percentile_99,unique_id,sample_code,cell_line,experiment_code,day,drug,concentration,well,plate_id,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,repeat_gain,avg_d0_weight
118.19666666666666,699,114.19666666666666,412,110.19666666666666,125.19666666666666,117.69666666666666,117.78329759840241,117.69666666666666,699,-4,11,3.4091183671431224,3.5866309317357716,4.171842976509538,4.485235144002917,6.8483547925608015,6.8483547925608015,-1.462568951930654,-4,-2.969444444444444,-1.7115015974440893,-9.70873786407811e-4,1.1751974723538705,2.1674626865671645,3.1094420600858372,4.018322981366459,5.003903345724906,6.2186666666666675,7.841369047619048,9.147193877551018,10.577133333333332,0,0,0.2611854684512428,1.2562401263823064,2.1161194029850745,2.9349253731343286,3.7224606580829755,4.5506211180124225,5.4817843866171,6.599555555555556,8.137872340425533,9.365816326530611,10.634266666666667,S-22-495_20220630.fsa,S-22-495,481_23,4_004,28,Risdiplam,0,3,2,FALSE,NA,NA,2.982796978338456,114.37417923125929
117.12333333333333,421,114.12333333333333,282,109.12333333333333,125.12333333333333,117.12333333333333,117.42937198067632,117.12333333333333,421,-5,11,3.0551927494170315,3.306038647342995,4.164975845410628,4.503494467093768,7.156769596199524,7.156769596199525,-1.7995951417004048,-5,-3.8208955223880596,-2.412121212121212,-0.5673758865248224,0.7257142857142856,1.823834196891192,2.8218527315914494,3.8453865336658355,4.943699731903485,6.246093750000001,8.043243243243245,9.218978102189778,10.586,0,0,0.17542857142857143,1.1419689119170986,2.028978622327791,2.8446555819477437,3.693266832917706,4.59088471849866,5.578181818181818,6.79765625,8.424864864864865,9.476642335766423,10.6566,S-22-496_20220630.fsa,S-22-496,481_23,4_004,28,Risdiplam,0,4,2,FALSE,NA,NA,3.0551927494170315,114.37417923125929
117.08999999999999,587,114.08999999999999,413,110.08999999999999,125.08999999999999,117.58999999999999,117.51770439128882,117.58999999999999,587,-4,11,3.143525160029526,3.427704391288825,4.061406640485541,4.389412010880937,7.141396933560477,7.141396933560477,-1.436084142394822,-4,-3.096951219512195,-1.8789297658862874,-0.27990314769975755,0.876923076923077,1.8764084507042256,2.834752981260647,3.8227353463587916,4.880305927342255,6.18655462184874,7.923972602739726,9.15325443786982,10.591094890510949,0,0,0.12800788954635117,1.0630281690140846,1.9044014084507044,2.7216354344122657,3.5586145648312613,4.438623326959847,5.427610208816705,6.647619047619048,8.259051724137931,9.396745562130176,10.651167883211679,S-22-497_20220630.fsa,S-22-497,481_23,4_004,28,Risdiplam,0,5,2,FALSE,NA,NA,3.495159276167456,114.37417923125929
117.2,1037,114.2,621,112.2,124.2,118.2,117.9483009139911,118.2,1037,-2,10,3.574121682731814,3.7483009139910943,3.993438012655261,4.234585309575696,6.522661523625843,6.522661523625843,-0.7725258493353028,-2,-1.7292857142857143,-0.8061191626409017,0.4260869565217393,1.4023404255319147,2.2811957569913215,3.110655737704918,3.985040983606557,4.940358744394619,6.050082918739635,7.597021276595744,8.608461538461537,9.688540145985401,0,0,0.19214975845410634,1.1182978723404255,1.948191489361702,2.7053037608486017,3.486168032786885,4.312331838565022,5.2164935064935065,6.293200663349918,7.752978723404255,8.702435897435896,9.71529197080292,S-22-498_20220630.fsa,S-22-498,481_23,4_004,28,Risdiplam,100,1,2,FALSE,NA,NA,3.1478002939271477,114.37417923125929
118.32666666666667,369,114.32666666666667,241,110.32666666666667,126.32666666666667,118.32666666666667,118.523933747412,118.32666666666667,369,-4,12,4.149754516152711,4.197267080745342,4.764223602484472,5.161705781339439,8.468834688346883,8.468834688346883,-1.4779792746113989,-4,-2.9133986928104574,-1.676315789473684,0.11418685121107275,1.4347181008902075,2.6235294117647063,3.7439024390243905,4.855555555555555,5.976323119777158,7.3271375464684025,8.993273542600898,10.13976377952756,11.5625,0,0,0.37508650519031156,1.5008902077151336,2.532941176470588,3.5165311653116533,4.4750000000000005,5.446796657381615,6.492810457516339,7.72193308550186,9.283516483516484,10.348818897637795,11.620217391304347,S-22-499_20220630.fsa,S-22-499,481_23,4_004,28,Risdiplam,100,2,2,FALSE,NA,NA,4.149754516152711,114.37417923125929
117.31,1047,114.31,735,111.31,125.31,118.31,117.91160180716707,118.31,1047,-3,11,3.537422575907783,3.6016018071670604,4.069822363692371,4.4166469614566095,7.078319006685769,7.078319006685769,-1.130952380952381,-3,-2.5300959232613907,-1.5359511343804535,-0.09278911564625836,1.0254639175257731,2.027316141356256,2.9574976122254055,3.9350100603621727,4.993770491803278,6.272187500000001,7.969656488549619,9.196302250803857,10.589071729957805,0,0,0.1257661748013621,1.077938144329897,1.9498969072164947,2.7614135625596945,3.5995975855130786,4.4893989071038245,5.476826196473551,6.672500000000001,8.273658536585366,9.40225080385852,10.643122362869198,S-22-500_20220630.fsa,S-22-500,481_23,4_004,28,Risdiplam,100,3,2,FALSE,NA,NA,3.8890566920457132,114.37417923125929
117.29333333333334,1360,114.29333333333334,812,112.29333333333334,124.29333333333334,118.29333333333334,118.1826571767497,118.29333333333334,1360,-2,10,3.8084779454904094,3.8893238434163697,4.099822064056939,4.324280073196571,6.634558823529412,6.634558823529412,-0.7088076692630317,-2,-1.5555555555555556,-0.6711822660098521,0.5594202898550726,1.5288994457640537,2.388970588235294,3.2336523125996806,4.140034364261168,5.121661721068248,6.281959378733573,7.734550561797754,8.679417122040073,9.70880829015544,0,0,0.21864734299516914,1.1817893903404593,2.0036029411764704,2.767058823529412,3.575358851674641,4.434536082474227,5.375964391691395,6.4867383512544805,7.854915730337079,8.757468123861566,9.7310103626943,S-22-501_20220630.fsa,S-22-501,481_23,4_004,28,Risdiplam,100,4,2,FALSE,NA,NA,3.382156556685743,114.37417923125929
118.24666666666667,1184,114.24666666666667,733,111.24666666666667,125.24666666666667,118.24666666666667,118.04563718608641,118.24666666666667,1184,-3,11,3.671457954827119,3.7989705194197474,4.191857744501638,4.486705202312138,7.036317567567568,7.0363175675675675,-1.1029952706253283,-3,-2.3099455040871932,-1.1944444444444444,0.2597114317425084,1.3626919602529357,2.3091993185689947,3.217483108108108,4.132958801498127,5.147975077881619,6.337874659400546,7.9596375617792425,9.10833333333333,10.554791666666665,0,0,0.24250832408435083,1.2429990966576334,2.096678023850085,2.9071550255536627,3.711570945945946,4.571161048689139,5.512461059190031,6.6566757493188025,8.195147679324895,9.285606060606058,10.603541666666667,S-22-502_20220630.fsa,S-22-502,481_23,4_004,28,Risdiplam,100,5,2,FALSE,NA,NA,3.671457954827119,114.37417923125929
115.29333333333334,854,114.29333333333334,751,110.29333333333334,121.29333333333334,115.79333333333334,115.89560965328276,115.79333333333334,854,-4,7,1.521430422023471,1.602276319949415,2.5678153651596585,2.727460711331679,4.662763466042154,4.662763466042154,-1.3627844712182062,-4,-3.541638225255973,-2.635185185185185,-1.385591766723842,-0.4569906790945407,0.3388758782201406,1.080473372781065,1.8291124260355027,2.6544235924932975,3.628859060402685,4.858872651356994,5.762883435582821,6.73531380753138,0,0,0,0.2531615925058549,0.8194379391100702,1.3898224852071008,1.9621301775147932,2.6053619302949063,3.31744966442953,4.160334029227558,5.249693251533742,5.991411042944785,6.797656903765691,S-22-503_20220630.fsa,S-22-503,481_23,4_004,28,Risdiplam,500,1,2,FALSE,NA,NA,1.873064538161401,114.37417923125929
116.2,1329,114.2,1120,110.2,122.2,116.2,116.1424064563463,116.2,1329,-4,8,1.7682272250870028,1.942406456346295,2.8877476155539252,3.1212516297262063,5.3483822422874345,5.3483822422874345,-1.436855310844717,-4,-3.55249500998004,-2.628254847645429,-1.310075839653304,-0.281964285714286,0.6094413847364282,1.4469525959367946,2.2735950731331793,3.1302573203194317,4.1294947121034085,5.533740458015267,6.515698924731182,7.65925,0,0,0,0.4464201416207712,1.1054176072234763,1.7402558314522198,2.3837567359507315,3.038331854480923,3.78695652173913,4.709283196239718,5.910381679389313,6.780967741935483,7.73634375,S-22-504_20220630.fsa,S-22-504,481_23,4_004,28,Risdiplam,500,2,2,FALSE,NA,NA,1.3419058362823364,114.37417923125929
116.03666666666668,1277,114.03666666666668,1094,110.03666666666668,122.03666666666668,116.03666666666668,116.01216666666667,116.03666666666668,1277,-4,8,1.637987435407382,1.9755,2.8468999999999998,3.057570377884859,5.175411119812059,5.175411119812059,-1.3581670822942644,-4,-3.4613526570048307,-2.470890410958904,-1.135876042908224,-0.1901279707495429,0.6572614107883819,1.4596711041503525,2.2534750613246115,3.087174348697394,4.110972568578554,5.4767441860465125,6.45121951219512,7.636363636363636,0,0,0,0.4009958506224067,1.0523101018010963,1.6698512137823023,2.300081766148814,2.9448896156991005,3.7226452905811622,4.638154613466335,5.8279069767441865,6.7090243902439015,7.713236363636363,S-22-505_20220630.fsa,S-22-505,481_23,4_004,28,Risdiplam,500,3,2,FALSE,NA,NA,1.637987435407382,114.37417923125929
116.17666666666666,865,114.17666666666666,734,110.17666666666666,124.17666666666666,117.17666666666666,116.82168446026097,117.17666666666666,865,-4,10,2.4475052290016777,2.645017793594306,3.485383833248602,3.8226343319067997,6.29364161849711,6.29364161849711,-1.4417793283907545,-4,-3.4796178343949045,-2.4340326340326337,-0.980108991825613,0.08372670807453417,1.056878612716763,1.9664739884393065,2.913012048192771,3.9735694822888274,5.316898608349901,7.097435897435898,8.28058608058608,9.600609137055837,0,0,0,0.6556521739130436,1.4089017341040462,2.1440963855421686,2.90421686746988,3.751226158038147,4.737335526315789,5.936779324055667,7.541595441595442,8.566117216117215,9.6797461928934,S-22-506_20220630.fsa,S-22-506,481_23,4_004,28,Risdiplam,500,4,2,FALSE,NA,NA,2.799139345139608,114.37417923125929
