modal_peak_repeat,modal_peak_height,index_peak_repeat,index_peak_height,min_cag,max_cag,mean_cag,weighted_mean_cag,median_cag,max_height,max_delta_neg,max_delta_pos,average_repeat_gain,instabity_index_jml,abs_index,expansion_index,pps_index,som_mos_index,contration_index,percentile_1,percentile_5,percentile_10,percentile_20,percentile_30,percentile_40,percentile_50,percentile_60,percentile_70,percentile_80,percentile_90,percentile_95,percentile_99,expansion_percentile_1,expansion_percentile_5,expansion_percentile_10,expansion_percentile_20,expansion_percentile_30,expansion_percentile_40,expansion_percentile_50,expansion_percentile_60,expansion_percentile_70,expansion_percentile_80,expansion_percentile_90,expansion_percentile_95,expansion_percentile_99,unique_id,sample_code,cell_line,experiment_code,day,drug,concentration,well,plate_id,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,repeat_gain,avg_d0_weight
117.60333333333334,935,113.60333333333334,509,110.60333333333334,125.60333333333334,118.10333333333334,118.0609585816229,118.10333333333334,935,-3,12,4.285736429590884,4.457625248289561,4.800154491282278,5.110501949317739,7.77860962566845,7.778609625668449,-1.1386647101980925,-3,-2.12007299270073,-0.8974459724950883,0.6945904173106648,1.8813432835820894,2.9008888888888893,3.8737967914438505,4.873835920177383,5.962818955042527,7.2900840336134465,8.975403225806453,10.178350515463917,11.576542056074766,0,0,0.48191653786707883,1.6039800995024878,2.558222222222222,3.452620320855615,4.342572062084257,5.276792223572296,6.320910384068278,7.577142857142858,9.188174807197944,10.325085910652918,11.616448598130841,S-22-432_20220630.fsa,S-22-432,RPE1_481_23,4_002,28,Branaplam,0,1,1,FALSE,NA,NA,4.383145704844495,113.77522215203201
117.50999999999999,843,113.50999999999999,511,110.50999999999999,124.50999999999999,117.50999999999999,117.5311187932118,117.50999999999999,843,-3,11,3.7558966411797883,4.021118793211817,4.401257071024513,4.7209695603156705,7.41755634638197,7.41755634638197,-1.1036496350364964,-3,-2.2427797833935017,-1.1611675126903551,0.34157650695517783,1.5103591160220993,2.5526315789473686,3.5201660735468563,4.482120838471023,5.510884353741496,6.687697160883281,8.236572890025576,9.342241379310343,10.615700483091787,0,0,0.3069551777434313,1.3607734806629836,2.3092731829573934,3.187900355871886,4.030826140567201,4.9057953144266335,5.861496598639455,6.9586750788643545,8.456265984654731,9.490344827586206,10.65719806763285,S-22-433_20220630.fsa,S-22-433,RPE1_481_23,4_002,28,Branaplam,0,2,1,FALSE,NA,NA,3.724343979465104,113.77522215203201
116.44333333333333,627,113.44333333333333,371,110.44333333333333,125.44333333333333,117.94333333333333,117.74806131260793,117.94333333333333,627,-3,12,3.9728391605759157,4.304727979274611,4.674546632124352,5.0077659382337005,7.830940988835726,7.830940988835725,-1.1306930693069306,-3,-2.2309859154929574,-1.0761565836298934,0.4614754098360657,1.629078014184397,2.651355661881978,3.646677471636953,4.6704697986577175,5.835714285714285,7.2124675324675325,8.961467889908258,10.234196891191708,11.61639751552795,0,0,0.37438524590163935,1.4404255319148935,2.3797448165869217,3.26709886547812,4.170302013422819,5.117460317460317,6.240397350993376,7.544415584415585,9.204382470119521,10.399740932642485,11.656086956521738,S-22-434_20220630.fsa,S-22-434,RPE1_481_23,4_002,28,Branaplam,0,3,1,FALSE,NA,NA,3.9156487943377982,113.77522215203201
117.58999999999999,938,113.58999999999999,500,110.58999999999999,125.58999999999999,118.08999999999999,118.16072691552061,118.08999999999999,938,-3,12,4.385504763488598,4.570726915520629,4.8927090154987996,5.199328376109379,7.889125799573561,7.889125799573561,-1.1140483383685802,-3,-1.9942934782608697,-0.8155999999999998,0.7968652037617557,2.027699530516432,3.0936034115138593,4.071817192600653,5.071574178935447,6.122025316455695,7.3424615384615395,8.941811175337188,10.162765957446807,11.587297297297297,0,0,0.5231974921630095,1.6941022280471825,2.704694835680751,3.6206823027718555,4.520130576713819,5.444847112117779,6.434936708860759,7.596000000000001,9.136649214659686,10.30886524822695,11.624414414414414,S-22-435_20220630.fsa,S-22-435,RPE1_481_23,4_002,28,Branaplam,0,4,1,FALSE,NA,NA,4.385504763488598,113.77522215203201
116.70333333333333,878,113.70333333333333,503,110.70333333333333,124.70333333333333,117.70333333333333,117.66782373951325,117.70333333333333,878,-3,11,3.892601587481238,3.9644904061799155,4.330301520059806,4.62512157843546,7.197038724373577,7.197038724373576,-1.102102102102102,-3,-2.193632958801498,-1.0702127659574467,0.42095531587057017,1.5275648949320149,2.4788154897494308,3.3974654377880182,4.338089480048367,5.352973720608575,6.556146179401994,8.117150395778365,9.25653846153846,10.614134615384614,0,0,0.33389830508474583,1.3552533992583438,2.2256264236902052,3.0458525345622123,3.875,4.739056831922611,5.696957123098201,6.831561461794021,8.335883905013192,9.415961538461538,10.653990384615385,S-22-436_20220630.fsa,S-22-436,RPE1_481_23,4_002,28,Branaplam,0,5,1,FALSE,NA,NA,3.9024217058466775,113.77522215203201
117.73,823,113.73,505,110.73,125.73,118.23,117.87816650148663,118.23,823,-3,12,4.102944349454617,4.14816650148662,4.533696729435084,4.867342686484234,7.74726609963548,7.74726609963548,-1.1291727140783745,-3,-2.279003558718861,-1.1682864450127874,0.3800643086816721,1.5454075032341525,2.555176613885506,3.5370595382746055,4.533416770963704,5.610112359550562,6.882666666666667,8.670466321243524,9.936949152542372,11.516646706586824,0,0,0.34549839228295826,1.4046571798188876,2.3163215590742996,3.1927095990279466,4.069461827284105,4.970463078848561,5.977949438202247,7.217991631799164,8.896632124352333,10.114908256880732,11.568922155688623,S-22-437_20220630.fsa,S-22-437,RPE1_481_23,4_002,28,Branaplam,25,1,1,FALSE,NA,NA,4.200353624708228,113.77522215203201
115.61666666666667,671,113.61666666666667,530,110.61666666666667,123.61666666666667,117.11666666666667,116.70981829682022,117.11666666666667,671,-3,10,2.934596144788202,3.093151630153528,3.5799551492151114,3.882376555600161,6.424739195230998,6.424739195230998,-1.0490706319702603,-3,-2.533130081300813,-1.597208121827411,-0.35018867924528296,0.6138629283489094,1.4944858420268259,2.3688650306748467,3.2885077186963976,4.331790744466801,5.5798594847775185,7.215636363636364,8.36348039215686,9.6376875,0,0,0,0.7264797507788164,1.4807749627421758,2.229754601226994,2.9938650306748467,3.8476843910806173,4.82374245472837,5.961592505854801,7.5120000000000005,8.563235294117646,9.688625,S-22-438_20220630.fsa,S-22-438,RPE1_481_23,4_002,28,Branaplam,25,2,1,FALSE,NA,NA,2.9030434830735175,113.77522215203201
116.61333333333333,709,113.61333333333333,500,109.61333333333333,124.61333333333333,117.11333333333333,117.01709810788462,117.11333333333333,709,-4,11,3.2418759558526062,3.4037647745512913,4.049613308040274,4.382872833361936,7.218617771509168,7.218617771509168,-1.4501965923984272,-4,-3.1558411214953273,-1.9037135278514588,-0.31079999999999997,0.841111111111111,1.8360000000000003,2.804654442877292,3.827231467473525,4.91376,6.199109131403119,7.86622340425532,9.031280788177337,10.530616438356164,0,0,0.13126984126984137,1.0505714285714287,1.883,2.706346967559944,3.566565809379728,4.473920000000001,5.468450184501845,6.656124721603564,8.182867132867134,9.28399014778325,10.600890410958904,S-22-439_20220630.fsa,S-22-439,RPE1_481_23,4_002,28,Branaplam,25,3,1,FALSE,NA,NA,3.1846855896144888,113.77522215203201
115.64,432,113.64,293,110.64,124.64,117.64,117.33325,117.64,432,-3,11,3.558027847967992,3.69325,4.13675,4.4679029957204,7.113425925925926,7.113425925925926,-1.1256345177664975,-3,-2.4746835443037973,-1.4318181818181817,0.033333333333333375,1.1203703703703705,2.0481927710843375,3.0124688279301743,4.011173184357542,5.144654088050314,6.455516014234876,8.081967213114755,9.240601503759398,10.595959595959597,0,0,0.15972222222222232,1.1111111111111112,1.9224537037037037,2.7638554216867472,3.629675810473816,4.564245810055866,5.611635220125786,6.807829181494663,8.352459016393443,9.426691729323306,10.645959595959596,S-22-440_20220630.fsa,S-22-440,RPE1_481_23,4_002,28,Branaplam,25,4,1,FALSE,NA,NA,3.558027847967992,113.77522215203201
117.48666666666666,936,113.48666666666666,587,109.48666666666666,124.48666666666666,116.98666666666666,117.21073260073261,116.98666666666666,936,-4,11,3.4355104487005974,3.724065934065934,4.3089010989010985,4.6430386178861784,7.410256410256411,7.410256410256411,-1.466115702479339,-4,-2.987987987987988,-1.716216216216216,0.006775067750677482,1.2060535506402792,2.245161290322581,3.2222222222222223,4.210161662817552,5.298546895640686,6.558997050147493,8.154589371980677,9.328124999999998,10.620833333333334,0,0,0.27127371273712747,1.2903376018626311,2.190967741935484,3.0371794871794875,3.8782051282051277,4.777367205542725,5.785204755614266,6.921238938053098,8.4512077294686,9.52,10.672,S-22-441_20220630.fsa,S-22-441,RPE1_481_23,4_002,28,Branaplam,25,5,1,FALSE,NA,NA,3.445330567066037,113.77522215203201
116.41333333333334,525,113.41333333333334,384,109.41333333333334,123.41333333333334,116.41333333333334,116.5967098531659,116.41333333333334,525,-4,10,2.82148770113389,3.1833765198325694,3.8447279250548134,4.16194523135033,7.068571428571429,7.0685714285714285,-1.4240343347639486,-4,-3.135576923076923,-1.9597938144329896,-0.4208333333333333,0.7085416666666663,1.7164356435643566,2.682857142857143,3.642145593869732,4.6413441955193475,5.816040100250627,7.411328125,8.524345549738218,9.6864375,0,0,0.08250000000000002,0.9650000000000002,1.8055445544554456,2.6198095238095243,3.4291187739463602,4.25580448065173,5.145864661654135,6.256346749226007,7.71640625,8.728795811518323,9.735249999999999,S-22-442_20220630.fsa,S-22-442,RPE1_481_23,4_002,28,Branaplam,100,1,1,FALSE,NA,NA,2.918896976387501,113.77522215203201
115.54,889,113.54,629,110.54,124.54,117.54,117.29675043834015,117.54,889,-3,11,3.52152828630814,3.756750438340152,4.168673290473407,4.4848524937161,7.502812148481439,7.50281214848144,-1.0843076923076922,-3,-2.3643939393939393,-1.3136160714285712,0.11227154046997412,1.197412823397075,2.1604519774011304,3.1276958002270145,4.106356968215159,5.174125874125873,6.447635135135136,8.080562659846548,9.22979797979798,10.570100502512563,0,0,0.16566579634464756,1.1313835770528686,1.9816647919010122,2.8357062146892655,3.692962542565267,4.593398533007335,5.592027972027972,6.7841216216216225,8.33529411764706,9.397474747474746,10.620150753768844,S-22-443_20220630.fsa,S-22-443,RPE1_481_23,4_002,28,Branaplam,100,2,1,FALSE,NA,NA,3.4899756245934554,113.77522215203201
