exp,drug_conc,Elapsed,mean_count,std_dev,number,upper,lower
Risdiplam,50,82,7.875,6.340432710511306,24,10.41170139857005,5.338298601429949
Risdiplam,50,84,6.75,5.994562753754076,24,9.148324596372479,4.351675403627521
Risdiplam,100,0,38.041666666666664,15.619049591602158,24,44.290587955219706,31.792745378113622
Risdiplam,100,2,38.041666666666664,16.57782480792697,24,44.67417793136335,31.409155401969972
Risdiplam,100,4,38.916666666666664,17.292664106032305,24,45.83517321434309,31.99816011899024
Risdiplam,100,6,39.166666666666664,17.541668818203593,24,46.18479584744324,32.14853748589009
Risdiplam,100,8,37.708333333333336,16.00130203035574,24,44.110187448440236,31.30647921822644
Risdiplam,100,10,37.5,15.197253756489376,24,43.58016780851566,31.41983219148434
Risdiplam,100,12,36.5,14.823600454504385,24,42.43067535318934,30.569324646810657
Risdiplam,100,14,34.791666666666664,15.460972371318263,24,40.97734389537637,28.605989437956957
Risdiplam,100,16,33.583333333333336,14.382709023010225,24,39.33761537679877,27.829051289867895
Risdiplam,100,18,32.583333333333336,15.491699507258344,24,38.78130397674706,26.38536268991961
Risdiplam,100,20,31.75,14.794975645394828,24,37.66922304439319,25.83077695560681
Risdiplam,100,22,31.083333333333332,14.239921429517812,24,36.7804884416749,25.386178224991763
Risdiplam,100,24,30.5,13.758791655740957,24,36.004663108858615,24.995336891141385
Risdiplam,100,26,30.125,14.118481566341702,24,35.77356904413647,24.476430955863528
Risdiplam,100,28,29.083333333333332,13.815292933578343,24,34.61060166127636,23.556065005390302
Risdiplam,100,30,27.75,12.888316245816359,24,32.90640041282592,22.593599587174083
Risdiplam,100,32,27.208333333333332,12.63528243921918,24,32.263499139565845,22.15316752710082
Risdiplam,100,34,26,11.978241142570358,24,30.792294539833893,21.207705460166107
Risdiplam,100,36,25.583333333333332,11.25173094574174,24,30.084963258224576,21.08170340844209
Risdiplam,100,38,24.791666666666668,10.236249171520264,24,28.887019267201243,20.696314066132093
Risdiplam,100,40,23.875,10.422853235329441,24,28.04500977477741,19.70499022522259
Risdiplam,100,42,22.708333333333332,10.075709778285194,24,26.73945679968439,18.677209866982274
Risdiplam,100,44,21.791666666666668,9.34358262294951,24,25.529878266641123,18.053455066692212
Risdiplam,100,46,21.458333333333332,9.141302193730468,24,25.115615906673277,17.801050759993387
Risdiplam,100,48,20.583333333333332,8.198179366636,24,23.86328819045169,17.303378476214974
Risdiplam,100,50,19.458333333333332,8.272422318432053,24,22.767991557438425,16.14867510922824
Risdiplam,100,52,18.5,8.225094158308675,24,21.790723016453146,15.209276983546854
Risdiplam,100,54,17.791666666666668,7.917944214233272,24,20.959504112326655,14.623829221006678
Risdiplam,100,56,16.833333333333332,7.630981854124082,24,19.88636192391011,13.780304742756554
Risdiplam,100,58,15.833333333333334,6.913544781750919,24,18.599327314764604,13.067339351902064
Risdiplam,100,60,15.083333333333334,6.697933923276619,24,17.763065005674576,12.403601660992091
Risdiplam,100,62,14,6.420077203924251,24,16.56856583228513,11.431434167714869
Risdiplam,100,64,13.083333333333334,5.882299658752716,24,15.436743337421657,10.729923329245011
Risdiplam,100,66,12.291666666666666,5.187603674535861,24,14.367140391765318,10.216192941568014
Risdiplam,100,68,11.5,4.462403329850504,24,13.285333160156284,9.714666839843716
Risdiplam,100,70,11.333333333333334,4.733476217480053,24,13.227118235596167,9.4395484310705
Risdiplam,100,72,10.416666666666666,4.5388819411130665,24,12.232597643881842,8.60073568945149
Risdiplam,100,74,9.625,4.189142280166462,24,11.301005970900091,7.948994029099909
Risdiplam,100,76,9,4.170288281141495,24,10.668462800287147,7.3315371997128524
Risdiplam,100,78,8.541666666666666,4.149166146365427,24,10.2016788530488,6.8816544802845305
Risdiplam,100,80,7.541666666666667,3.623344199549057,24,8.991306260390163,6.092027072943171
Risdiplam,100,82,7,3.611575592573076,24,8.444931170317993,5.555068829682008
Risdiplam,100,84,6.208333333333333,3.035717330408898,24,7.422873215594869,4.993793451071797
Risdiplam,250,0,33.5,15.664970614330118,24,39.76729352399758,27.232706476002416
Risdiplam,250,2,34.5,15.929191141887356,24,40.87300375110467,28.126996248895328
Risdiplam,250,4,33.958333333333336,15.155653749664188,24,40.02185767281272,27.89480899385395
Risdiplam,250,6,34.666666666666664,15.86263497675582,24,41.01304240594925,28.32029092738408
Risdiplam,250,8,34.125,15.114958039033358,24,40.172242664271025,28.077757335728975
Risdiplam,250,10,32.958333333333336,14.471799163009855,24,38.74825885620377,27.168407810462902
Risdiplam,250,12,31.666666666666668,13.373129017180121,24,37.01703258489481,26.316300748438533
Risdiplam,250,14,31.166666666666668,13.566796637913194,24,36.59451577047564,25.7388175628577
Risdiplam,250,16,31.041666666666668,13.133028945196243,24,36.295972549845686,25.787360783487646
Risdiplam,250,18,30.083333333333332,12.967909109284605,24,35.2715775235944,24.89508914307226
Risdiplam,250,20,29.583333333333332,12.941059249255975,24,34.76083534232764,24.405831324339026
Risdiplam,250,22,29.125,12.783523702832078,24,34.23947466382976,24.01052533617024
Risdiplam,250,24,28.625,12.253881372677483,24,33.527573599503704,23.722426400496293
Risdiplam,250,26,27.875,12.109329856157087,24,32.71974094819036,23.030259051809637
Risdiplam,250,28,26.708333333333332,12.522949946490996,24,31.718556782408417,21.698109884258248
Risdiplam,250,30,25.333333333333332,11.00461036454096,24,29.736094434507194,20.93057223215947
Risdiplam,250,32,23.541666666666668,10.047622113959479,24,27.561552726892515,19.52178060644082
Risdiplam,250,34,22.833333333333332,10.490851777357868,24,27.030548190877138,18.636118475789527
Risdiplam,250,36,21.916666666666668,10.500172531363749,24,26.117610602461433,17.715722730871903
Risdiplam,250,38,20.708333333333332,9.350559930533185,24,24.449336437723,16.967330228943663
Risdiplam,250,40,19.333333333333332,8.191547428621915,24,22.61063486264211,16.056031804024553
Risdiplam,250,42,18.791666666666668,7.824038580563425,24,21.921934034204227,15.661399299129107
Risdiplam,250,44,17.5,6.763071080122004,24,20.20579196261049,14.794208037389508
Risdiplam,250,46,17.375,6.6385730525402105,24,20.030982377822628,14.71901762217737
Risdiplam,250,48,16.416666666666668,6.756102984430587,24,19.119670810386427,13.71366252294691
Risdiplam,250,50,14.916666666666666,6.412736421045005,24,17.4822955741319,12.35103775920143
Risdiplam,250,52,14.583333333333334,6.520313853920161,24,17.19200217780107,11.974664488865601
Risdiplam,250,54,13.375,5.881529673847427,24,15.728101945967481,11.021898054032519
Risdiplam,250,56,12.583333333333334,5.970337305063415,24,14.971965731652405,10.194700935014263
Risdiplam,250,58,11.583333333333334,5.444715560636008,24,13.761673236631145,9.404993430035523
Risdiplam,250,60,11.625,5.5310388991895385,24,13.837876431581591,9.412123568418409
Risdiplam,250,62,11,5.191967039488063,24,13.077219434655412,8.922780565344588
Risdiplam,250,64,10.541666666666666,5.056026680813844,24,12.56449863066896,8.518834702664373
Risdiplam,250,66,10.208333333333334,4.393465173628221,24,11.96608548675265,8.450581179914018
Risdiplam,250,68,9.625,4.547455093355729,24,11.44436095246719,7.805639047532811
Risdiplam,250,70,8.833333333333334,4.197998142662417,24,10.51288238714349,7.153784279523178
Risdiplam,250,72,8.083333333333334,3.798359676476684,24,9.602993700932043,6.563672965734625
Risdiplam,250,74,7.541666666666667,4.032252220659627,24,9.154903540954006,5.928429792379327
Risdiplam,250,76,6.75,3.969996166902103,24,8.338329265320155,5.161670734679845
Risdiplam,250,78,6.333333333333333,3.252646636960052,24,7.634663013774868,5.032003652891798
Risdiplam,250,80,5.583333333333333,3.500517560076766,24,6.983832036780605,4.182834629886061
Risdiplam,250,82,5.5,3.7763566522797327,24,7.010857324525537,3.989142675474463
Risdiplam,250,84,4.791666666666667,3.189373206333082,24,6.067681702620662,3.5156516307126715
Risdiplam,500,0,36.333333333333336,15.793963256963682,24,42.652234662651736,30.014432004014935
Risdiplam,500,2,38.291666666666664,15.06934454206739,24,44.32066013142242,32.26267320191091
Risdiplam,500,4,38.083333333333336,15.739500756312793,24,44.38044512432233,31.786221542344347
Risdiplam,500,6,38.333333333333336,14.816755106434673,24,44.26126997690853,32.40539668975814
Risdiplam,500,8,38.333333333333336,14.0423789222874,24,43.951454978621555,32.715211688045116
Risdiplam,500,10,37.083333333333336,13.538725990626865,24,42.499951839250784,31.666714827415888
Risdiplam,500,12,36.083333333333336,14.45808534640939,24,41.867772186864556,30.29889447980212
Risdiplam,500,14,35,12.826602789921997,24,40.13170988821578,29.868290111784223
Risdiplam,500,16,34.5,13.698619416315042,24,39.98058919925718,29.01941080074282
Risdiplam,500,18,33.791666666666664,12.562813194596139,24,38.81783873657518,28.765494596758145
Risdiplam,500,20,32.666666666666664,12.157183121483174,24,37.53055290834427,27.80278042498906
Risdiplam,500,22,32.083333333333336,13.107968590888145,24,37.32761298664375,26.83905368002292
Risdiplam,500,24,31.166666666666668,12.852564172067044,24,36.30876327096367,26.02457006236967
Risdiplam,500,26,30.666666666666668,13.043961343711192,24,35.88533808772454,25.447995245608794
Risdiplam,500,28,28.666666666666668,12.46444217927861,24,33.653482133717304,23.67985119961603
Risdiplam,500,30,27.708333333333332,12.516004247316337,24,32.71577792399057,22.700888742676096
Risdiplam,500,32,26.958333333333332,14.177382988612429,24,32.63046785431876,21.286198812347905
Risdiplam,500,34,26.583333333333332,12.053924732188905,24,31.405907615323606,21.760759051343058
Risdiplam,500,36,25,11.46639703087091,24,29.587514245920303,20.412485754079697
Risdiplam,500,38,24.25,12.069544856517094,24,29.078823633263013,19.421176366736987
Risdiplam,500,40,24.041666666666668,13.033332406686648,24,29.256085627262216,18.82724770607112
Risdiplam,500,42,22.958333333333332,12.865454812645835,24,28.10558726797002,17.811079398696645
Risdiplam,500,44,20.958333333333332,11.437843999736963,24,25.5344239876286,16.382242679038065
Risdiplam,500,46,21,12.462116506680836,24,25.98588500422566,16.01411499577434
Risdiplam,500,48,21.083333333333332,13.48724571962153,24,26.479355441272844,15.68731122539382
Risdiplam,500,50,20.25,13.715272350637953,24,25.737251760586346,14.762748239413652
Risdiplam,500,52,18.958333333333332,12.418356562369473,24,23.926710713552204,13.98995595311446
Risdiplam,500,54,18.458333333333332,12.441093083063452,24,23.43580721634253,13.480859450324136
Risdiplam,500,56,17.541666666666668,11.673005524328964,24,22.211841525551545,12.87149180778179
Risdiplam,500,58,16.666666666666668,9.45776270384909,24,20.450559813016756,12.88277352031658
Risdiplam,500,60,16.416666666666668,9.622964682225655,24,20.266654369765167,12.566678963568169
Risdiplam,500,62,16.375,10.937818318349295,24,20.75103871727302,11.998961282726983
Risdiplam,500,64,15.333333333333334,9.08255215361786,24,18.967110995301436,11.699555671365232
Risdiplam,500,66,14.541666666666666,9.417740736488245,24,18.309547691255812,10.773785642077522
Risdiplam,500,68,13.958333333333334,8.848872031614203,24,17.498619475184523,10.418047191482145
Risdiplam,500,70,13.666666666666666,9.257977366981205,24,17.370629031225413,9.962704302107918
Risdiplam,500,72,13.5,9.394725624797001,24,17.258673062186414,9.741326937813586
Risdiplam,500,74,12.75,9.78574828846611,24,16.665114709482445,8.834885290517557
Risdiplam,500,76,11.958333333333334,7.804564810677016,24,15.080809570271182,8.835857096395486
Risdiplam,500,78,11.791666666666666,8.048651880995306,24,15.011798070202653,8.571535263130679
Risdiplam,500,80,11.375,8.370821475453472,24,14.72402608598943,8.02597391401057
Risdiplam,500,82,11.041666666666666,8.548985023237334,24,14.46197301718572,7.621360316147612
Risdiplam,500,84,10.083333333333334,7.977777104947962,24,13.27510892083415,6.891557745832517
Risdiplam,750,0,35.416666666666664,20.654332457752353,24,43.68012066488535,27.15321266844798
Risdiplam,750,2,36.041666666666664,18.46378162468507,24,43.42871780476692,28.65461552856641
Risdiplam,750,4,35.875,19.463036315248853,24,43.6618362768777,28.0881637231223
Risdiplam,750,6,36.666666666666664,21.381964498078784,24,45.221234110704344,28.112099222628984
Risdiplam,750,8,36.416666666666664,22.08071491176164,24,45.25079249931435,27.582540834018978
Risdiplam,750,10,35.333333333333336,22.451235400629802,24,44.31569823502004,26.350968431646635
Risdiplam,750,12,33.75,19.224644509632398,24,41.44145969071626,26.058540309283742
Risdiplam,750,14,32.416666666666664,17.53980979190572,24,39.43405208202137,25.399281251311965
Risdiplam,750,16,32.833333333333336,17.601053986885994,24,39.875221529831535,25.791445136835137
Risdiplam,750,18,31.416666666666668,16.02149823821422,24,37.826600947759005,25.006732385574335
Risdiplam,750,20,30.458333333333332,14.509304860544901,24,36.26326426036708,24.653402406299588
Risdiplam,750,22,28.583333333333332,13.236696903968763,24,33.879115038118215,23.287551628548446
Risdiplam,750,24,27.791666666666668,12.974822329910866,24,32.98267672121997,22.60065661211337
Risdiplam,750,26,26.208333333333332,12.593922504842206,24,31.24695171951281,21.169714947153853
Risdiplam,750,28,25.083333333333332,11.13129808699099,24,29.53678007969792,20.629886586968745
Risdiplam,750,30,24.041666666666668,10.485929150291238,24,28.236912063207622,19.846421270125713
Risdiplam,750,32,22.625,10.085773450110631,24,26.660149773633215,18.589850226366785
Risdiplam,750,34,21.75,9.340188993525913,24,25.486853865432018,18.013146134567982
Risdiplam,750,36,21.083333333333332,8.816568723600527,24,24.610695460317068,17.555971206349597
Risdiplam,750,38,20.958333333333332,9.06248438279514,24,24.58408221483227,17.332584451834393
Risdiplam,750,40,20.791666666666668,8.982975040581497,24,24.385605186191675,17.19772814714166
Risdiplam,750,42,18.708333333333332,8.492857186389383,24,22.10618387228059,15.310482794386076
Risdiplam,750,44,18.416666666666668,8.505326549295148,24,21.819505989781586,15.01382734355175
Risdiplam,750,46,18.041666666666668,8.456945520472027,24,21.425149546919823,14.658183786413513
Risdiplam,750,48,17.208333333333332,7.712097592442818,24,20.29381497817848,14.122851688488183
Risdiplam,750,50,16.416666666666668,7.014994292765763,24,19.22324890574934,13.610084427583995
Risdiplam,750,52,15.916666666666666,7.156126391249405,24,18.77971350492615,13.05361982840718
Risdiplam,750,54,15.125,6.455954447336734,24,17.70791971910904,12.54208028089096
Risdiplam,750,56,14.583333333333334,5.84522597225006,24,16.921910773668472,12.244755892998196
Risdiplam,750,58,14.041666666666666,5.834523688071432,24,16.37596230156622,11.707371031767112
Risdiplam,750,60,13.458333333333334,5.702624618211503,24,15.73985834984448,11.176808316822187
Risdiplam,750,62,13.416666666666666,5.807915637986748,24,15.740316864425765,11.093016468907567
Risdiplam,750,64,13.083333333333334,5.191269147551381,24,15.160273553062467,11.0063931136042
Risdiplam,750,66,12.625,5.248705844632395,24,14.724919684454484,10.525080315545516
Risdiplam,750,68,12.625,5.403803008670999,24,14.786971473487547,10.463028526512453
Risdiplam,750,70,12.916666666666666,5.396590442658874,24,15.07575251276479,10.757580820568542
Risdiplam,750,72,12.375,5.080332923017512,24,14.407556486192995,10.342443513807005
Risdiplam,750,74,12.125,4.7302219821061255,24,14.017482936955224,10.232517063044776
Risdiplam,750,76,11.541666666666666,4.818254840722409,24,13.469370082375939,9.613963250957394
Risdiplam,750,78,11.125,4.919460026925896,24,13.09319392307785,9.15680607692215
Risdiplam,750,80,10.875,4.637395258397617,24,12.73034451271713,9.01965548728287
Risdiplam,750,82,10.708333333333334,4.298424045549988,24,12.428061116252188,8.98860555041448
Risdiplam,750,84,10.791666666666666,4.549048315824987,24,12.611665040876272,8.97166829245706
Risdiplam,1000,0,35.333333333333336,14.125729428389104,24,40.98480212621437,29.681864540452302
Risdiplam,1000,2,36.333333333333336,13.35035145821903,24,41.674586330044804,30.992080336621868
Risdiplam,1000,4,35.166666666666664,14.707781633533664,24,41.05100484090447,29.28232849242886
Risdiplam,1000,6,35.541666666666664,13.008288884789765,24,40.74606613176065,30.33726720157268
Risdiplam,1000,8,34.083333333333336,12.856792035701417,24,39.227121435369355,28.939545231297313
Risdiplam,1000,10,32.75,12.567210613684153,24,37.777931403957155,27.722068596042845
Risdiplam,1000,12,32.916666666666664,10.496030995889193,24,37.115953643179594,28.717379690153734
Risdiplam,1000,14,30.75,12.258980736409214,24,35.65461376989912,25.84538623010088
Risdiplam,1000,16,31.5,11.602098760662827,24,36.141806245136834,26.858193754863166
Risdiplam,1000,18,30.416666666666668,11.185847683827859,24,34.89193779709232,25.94139553624102
Risdiplam,1000,20,30.083333333333332,11.072553873220139,24,34.513277499348256,25.65338916731841
Risdiplam,1000,22,28.583333333333332,10.981869115745384,24,32.97699604008226,24.1896706265844
Risdiplam,1000,24,27.583333333333332,11.009547898416912,24,31.98806985947588,23.178596807190786
Risdiplam,1000,26,26.5,11.46639703087091,24,31.087514245920303,21.912485754079697
Risdiplam,1000,28,25.208333333333332,10.946427515966972,24,29.58781644701184,20.828850219654825
Risdiplam,1000,30,23.708333333333332,10.217117634324428,24,27.796031724860846,19.620634941805818
Risdiplam,1000,32,24,11.104249088798708,24,28.44262489323924,19.55737510676076
Risdiplam,1000,34,22.5,9.925811761787283,24,26.471151769551447,18.528848230448553
Risdiplam,1000,36,21.708333333333332,9.534738165469358,24,25.523023078285277,17.893643588381387
Risdiplam,1000,38,20.75,9.321550533458803,24,24.479396928361925,17.020603071638075
Risdiplam,1000,40,20.208333333333332,8.531166221651603,24,23.621510678472607,16.795155988194058
Risdiplam,1000,42,19.625,8.18701251452833,24,22.900487185801193,16.349512814198807
Risdiplam,1000,44,18.625,7.872972478814715,24,21.774845004238248,15.475154995761754
Risdiplam,1000,46,18.375,7.928004847978161,24,21.546862537456775,15.203137462543223
Risdiplam,1000,48,17.583333333333332,7.649476632660773,24,20.64376137639582,14.522905290270845
Risdiplam,1000,50,16.958333333333332,7.468654303249634,24,19.946417377673225,13.97024928899344
Risdiplam,1000,52,16.291666666666668,6.7982041533146775,24,19.011514786005417,13.571818547327918
Risdiplam,1000,54,15.833333333333334,6.6572397117506705,24,18.49678393023308,13.169882736433589
Risdiplam,1000,56,15.125,6.257604069901848,24,17.6285630406584,12.621436959341601
Risdiplam,1000,58,14.458333333333334,6.600258009888814,24,17.09898650150771,11.817680165158958
Risdiplam,1000,60,14.041666666666666,5.393064520987695,24,16.199341850300115,11.883991483033217
Risdiplam,1000,62,14.041666666666666,6.202938761213295,24,16.52335902888168,11.559974304451654
Risdiplam,1000,64,13.875,6.271484811360898,24,16.384116493850005,11.365883506149995
Risdiplam,1000,66,13.416666666666666,6.1071352899109215,24,15.860029657569575,10.973303675763757
Risdiplam,1000,68,13.333333333333334,6.491912471393301,24,15.930639258254935,10.736027408411733
Risdiplam,1000,70,12.875,6.319827322902451,24,15.403457526589703,10.346542473410297
Risdiplam,1000,72,12.875,6.739323279148253,24,15.571290863443679,10.178709136556321
Risdiplam,1000,74,12.75,7.836647464206927,24,15.885311971625837,9.614688028374163
Risdiplam,1000,76,11.5,5.6182931030077405,24,13.747785383535266,9.252214616464734
Risdiplam,1000,78,11.833333333333334,6.444860889426394,24,14.411814704911357,9.25485196175531
Risdiplam,1000,80,11.625,6.761865577409575,24,14.330309661077422,8.919690338922578
Risdiplam,1000,82,10.458333333333334,6.071882214205774,24,12.887592156503828,8.02907451016284
Risdiplam,1000,84,10.875,7.640353394968063,24,13.931777987794774,7.818222012205226
Risdiplam,1250,0,31.458333333333332,11.088494494065799,24,35.894655075933244,27.022011590733417
Risdiplam,1250,2,33.375,11.30145238838604,24,37.89652264497099,28.853477355029003
Risdiplam,1250,4,34.541666666666664,12.093761117659572,24,39.38017882219827,29.703154511135065
Risdiplam,1250,6,34.375,13.20017292376851,24,39.65616906935675,29.09383093064325
Risdiplam,1250,8,34.208333333333336,12.010789231812142,24,39.01364982092224,29.403016845744435
Risdiplam,1250,10,33.041666666666664,11.585144785894776,24,37.676689909212186,28.406643424121143
Risdiplam,1250,12,31.375,11.072144837579927,24,35.804780517676086,26.945219482323914
Risdiplam,1250,14,31.041666666666668,10.510777767385358,24,35.24685358054771,26.83647975278563
Risdiplam,1250,16,31.208333333333332,10.866698897435976,24,35.55591835623984,26.860748310426825
Risdiplam,1250,18,29.625,10.623241542465522,24,33.87518179491832,25.374818205081684
Risdiplam,1250,20,29.416666666666668,9.71290789157114,24,33.30263914799021,25.530694185343123
Risdiplam,1250,22,27.916666666666668,9.99093792292346,24,31.913874327287466,23.91945900604587
Risdiplam,1250,24,26.916666666666668,10.227484992673531,24,31.008512865390376,22.82482046794296
Risdiplam,1250,26,25.875,9.488265063384532,24,29.671096631762836,22.078903368237164
Risdiplam,1250,28,24.625,9.608929271210734,24,28.469372369196755,20.780627630803245
Risdiplam,1250,30,24.083333333333332,9.09331654552405,24,27.721417649003147,20.445249017663517
Risdiplam,1250,32,23.333333333333332,8.585461253044954,24,26.768233215144683,19.89843345152198
Risdiplam,1250,34,23.208333333333332,8.561690033625608,24,26.633722746648296,19.78294392001837
Risdiplam,1250,36,22.25,8.378284560332924,24,25.602011941800182,18.897988058199818
Risdiplam,1250,38,21.291666666666668,8.28030227691607,24,24.604477530760185,17.97885580257315
Risdiplam,1250,40,19.666666666666668,7.766520493741721,24,22.77392200680083,16.559411326532505
Risdiplam,1250,42,19.208333333333332,7.649831863265485,24,22.268903498237172,16.147763168429492
Risdiplam,1250,44,18.25,6.408214836544134,24,20.81381989690542,15.68618010309458
Risdiplam,1250,46,17.958333333333332,6.721019375755091,24,20.647301110253316,15.269365556413346
Risdiplam,1250,48,16.958333333333332,6.075461454412987,24,19.389024150825666,14.527642515840999
Risdiplam,1250,50,16.625,6.2471732738130035,24,19.12438985308038,14.12561014691962
Risdiplam,1250,52,15.666666666666666,6.545271553583161,24,18.285320670591304,13.048012662742028
Risdiplam,1250,54,15.041666666666666,5.544124713656766,24,17.25977851440612,12.823554818927214
Risdiplam,1250,56,14.541666666666666,5.702624618211503,24,16.82319168317781,12.26014165015552
Risdiplam,1250,58,14.208333333333334,5.594866953903735,24,16.446746305251217,11.969920361415452
Risdiplam,1250,60,13.125,5.3593680678748425,24,15.269193794642991,10.980806205357009
Risdiplam,1250,62,12.791666666666666,5.356663194537262,24,14.934778286591989,10.648555046741343
Risdiplam,1250,64,12.833333333333334,5.272295652680658,24,14.942690906619731,10.723975760046937
Risdiplam,1250,66,12.666666666666666,5.798550543523537,24,14.986570046297217,10.346763287036115
Risdiplam,1250,68,11.916666666666666,5.4844972554398765,24,14.110922562682003,9.72241077065133
Risdiplam,1250,70,11.833333333333334,5.7910475636155825,24,14.150234895817494,9.516431770849174
Risdiplam,1250,72,11.208333333333334,5.324097528478759,24,13.33841597331238,9.078250693354288
Risdiplam,1250,74,11.25,5.502963628414436,24,13.45164398390931,9.04835601609069
Risdiplam,1250,76,10.791666666666666,5.4212076840518835,24,12.960601460545131,8.6227318727882
Risdiplam,1250,78,10.625,5.215466130320639,24,12.711621029042067,8.538378970957933
Risdiplam,1250,80,10.291666666666666,5.221020778642285,24,12.380510017876546,8.202823315456786
Risdiplam,1250,82,10,4.809411064008637,24,11.924165168119124,8.075834831880876
Risdiplam,1250,84,9.541666666666666,5.348540367050717,24,11.681528478765575,7.401804854567756
Risdiplam,1500,0,33.125,14.09999229108639,24,38.766171793421876,27.483828206578128
Risdiplam,1500,2,35.083333333333336,13.95619440674429,24,40.66697399110932,29.499692675557345
Risdiplam,1500,4,35.583333333333336,14.052438026646964,24,41.20547945853678,29.961187208129893
Risdiplam,1500,6,35.25,11.942798448546668,24,40.028114508974184,30.47188549102582
Risdiplam,1500,8,33.708333333333336,10.37337380305805,24,37.858547212345584,29.558119454321087
Risdiplam,1500,10,31,8.293528121110592,24,34.31810230381023,27.681897696189775
Risdiplam,1500,12,29.708333333333332,9.110334154453232,24,33.35322611056121,26.06344055610546
Risdiplam,1500,14,29.833333333333332,9.639892957490973,24,33.690093757080646,25.976572909586018
Risdiplam,1500,16,29.333333333333332,8.839961964637173,24,32.87005470596546,25.796611960701206
Risdiplam,1500,18,28.708333333333332,8.327425442041113,24,32.03999738999833,25.37666927666834
Risdiplam,1500,20,27.625,8.329165624478842,24,30.957360274640184,24.292639725359816
Risdiplam,1500,22,27.458333333333332,8.612322651252411,24,30.903980012644393,24.01268665402227
Risdiplam,1500,24,28.875,13.951195990495489,24,34.456640874785165,23.293359125214838
Risdiplam,1500,26,25.25,7.594334272566507,24,28.288366504306673,22.211633495693327
Risdiplam,1500,28,23.791666666666668,7.45991704503747,24,26.77625507969267,20.807078253640665
Risdiplam,1500,30,22.875,8.430341165926386,24,26.247838921636244,19.502161078363756
Risdiplam,1500,32,21.958333333333332,6.75328690771916,24,24.6602108117199,19.256455854946765
Risdiplam,1500,34,21.416666666666668,7.076701925680319,24,24.24793710068236,18.585396232650975
Risdiplam,1500,36,20.416666666666668,6.717379578808771,24,23.104178221523302,17.729155111810034
Risdiplam,1500,38,20.791666666666668,10.400581784173198,24,24.952766005220603,16.630567328112733
Risdiplam,1500,40,18.291666666666668,6.675582805800663,24,20.962456029618384,15.62087730371495
Risdiplam,1500,42,17.625,6.281875239268855,24,20.138273530792006,15.111726469207994
Risdiplam,1500,44,16.5,6.220582944862406,24,18.988751505870166,14.011248494129834
Risdiplam,1500,46,16.375,6.506267880984493,24,18.978049284917624,13.771950715082378
Risdiplam,1500,48,15.625,7.137241581402745,24,18.480491340750564,12.769508659249436
Risdiplam,1500,50,14.708333333333334,6.61670591015267,24,17.35556703212886,12.061099634537808
Risdiplam,1500,52,14.458333333333334,6.730715878113119,24,17.15118051915424,11.765486147512428
Risdiplam,1500,54,14.25,6.790338404834763,24,16.96670116453601,11.533298835463992
Risdiplam,1500,56,13.625,6.506267880984493,24,16.228049284917624,11.021950715082378
Risdiplam,1500,58,12.541666666666666,5.461160624109022,24,14.726585965632916,10.356747367700416
Risdiplam,1500,60,12.458333333333334,5.800893234566602,24,14.779173984585034,10.137492682081634
Risdiplam,1500,62,11.833333333333334,4.659414655032994,24,13.697487439463234,9.969179227203433
Risdiplam,1500,64,11.958333333333334,4.885463501366928,24,13.912925813438848,10.00374085322782
Risdiplam,1500,66,11.791666666666666,5.469116188568129,24,13.979768854311219,9.603564479022113
Risdiplam,1500,68,11.333333333333334,5.370342606402772,24,13.481917857837129,9.18474880882954
Risdiplam,1500,70,11.541666666666666,5.274872070706439,24,13.652055021842518,9.431278311490814
Risdiplam,1500,72,11.583333333333334,5.539711707038684,24,13.799679610713302,9.366987055953366
Risdiplam,1500,74,10.875,5.689903338370521,24,13.151435444578505,8.598564555421495
Risdiplam,1500,76,11.083333333333334,5.9264819586156765,24,13.454419938841715,8.712246727824953
Risdiplam,1500,78,10.75,5.972764271547828,24,13.13960338713898,8.36039661286102
Risdiplam,1500,80,10.75,6.0162822551732935,24,13.15701420671012,8.34298579328988
Risdiplam,1500,82,10.416666666666666,6.213006460270448,24,12.902386947392086,7.930946385941246
Risdiplam,1500,84,9.916666666666666,5.5553864708568845,24,12.139284155668195,7.694049177665137
Risdiplam,1750,0,36.541666666666664,14.449249015137406,24,42.32257025140484,30.76076308192849
Risdiplam,1750,2,38.833333333333336,14.251366575713444,24,44.53506745381601,33.13159921285066
Risdiplam,1750,4,39.125,13.394718297182273,24,44.484003429148295,33.765996570851705
Risdiplam,1750,6,38.708333333333336,12.729558777375855,24,43.80121753037183,33.61544913629484
Risdiplam,1750,8,36.458333333333336,13.266430884220409,24,41.766011107792515,31.15065555887416
Risdiplam,1750,10,34.041666666666664,11.848607207331298,24,38.78209683070206,29.301236502631273
Risdiplam,1750,12,33,12.314713716243812,24,37.92691160576425,28.073088394235747
Risdiplam,1750,14,32.041666666666664,11.399767986451634,24,36.60252374297715,27.48080959035618
Risdiplam,1750,16,31.291666666666668,11.156901419093131,24,35.755356879260916,26.82797645407242
Risdiplam,1750,18,31.166666666666668,11.102943858222494,24,35.608769358917534,26.724563974415798
Risdiplam,1750,20,31.125,11.042654454038864,24,35.54298190698364,26.707018093016362
Risdiplam,1750,22,30.5,11.541983854794973,24,35.117755273735924,25.882244726264076
Risdiplam,1750,24,28.916666666666668,11.185847683827859,24,33.39193779709232,24.44139553624102
