exp,drug_conc,Elapsed,mean_conf,std_dev,number,upper,lower
Risdiplam,50,62,72.44000583333333,13.412018641044995,24,77.8059308415719,67.07408082509477
Risdiplam,50,64,73.86776458333334,13.152603864058706,24,79.1299020651307,68.60562710153599
Risdiplam,50,66,76.06292458333333,12.678859765438716,24,81.13552495111931,70.99032421554735
Risdiplam,50,68,77.96219666666667,12.054522480244092,24,82.78501009768617,73.13938323564717
Risdiplam,50,70,80.5036625,11.248320669655246,24,85.00392803029658,76.00339696970343
Risdiplam,50,72,82.01170291666666,10.91142312120949,24,86.37718135571308,77.64622447762025
Risdiplam,50,74,83.41855083333333,10.23485095838507,24,87.5133440321082,79.32375763455846
Risdiplam,50,76,84.40878208333334,9.709695014186227,24,88.29346914599101,80.52409502067566
Risdiplam,50,78,85.92576,8.850279435212153,24,89.46660922056178,82.38491077943821
Risdiplam,50,80,86.87473791666666,8.354512061944874,24,90.2172388782764,83.53223695505692
Risdiplam,50,82,88.2129175,7.665953442595751,24,91.27993763996098,85.14589736003903
Risdiplam,50,84,87.94283375,7.51423551449879,24,90.94915407687824,84.93651342312177
Risdiplam,100,0,11.013846625,2.974728439619815,24,12.203985869067644,9.823707380932355
Risdiplam,100,2,12.023012666666666,3.33411888424351,24,13.356938034668447,10.689087298664885
Risdiplam,100,4,13.099162083333333,3.7837512691075665,24,14.612977870743897,11.585346295922768
Risdiplam,100,6,14.117151458333334,4.156715435892403,24,15.780183989568203,12.454118927098465
Risdiplam,100,8,14.94245025,4.382740228640259,24,16.695911531771795,13.188988968228205
Risdiplam,100,10,15.943385583333333,4.770780729942964,24,17.852095398966945,14.03467576769972
Risdiplam,100,12,16.90243375,4.851178077772372,24,18.843309203846612,14.961558296153386
Risdiplam,100,14,18.016431999999998,5.3446249258043395,24,20.154727309347567,15.878136690652429
Risdiplam,100,16,19.07356525,5.299083533481478,24,21.19364020769764,16.953490292302362
Risdiplam,100,18,20.600974166666667,5.878623416957347,24,22.952913367715265,18.24903496561807
Risdiplam,100,20,22.044455,6.256647634865621,24,24.54763538694929,19.54127461305071
Risdiplam,100,22,23.69840625,6.807598116428317,24,26.42201273733294,20.974799762667065
Risdiplam,100,24,25.74270333333333,7.219109908992856,24,28.63094882677006,22.854457839896604
Risdiplam,100,26,27.864904583333335,7.522065817169815,24,30.874357683737248,24.85545148292942
Risdiplam,100,28,29.958672083333333,7.943196863056421,24,33.136612692690825,26.780731473975845
Risdiplam,100,30,31.96542583333333,8.283882427915652,24,35.27966905614153,28.651182610525137
Risdiplam,100,32,34.73062625,8.722724821521139,24,38.22044299664125,31.240809503358744
Risdiplam,100,34,37.016902916666666,8.874215373867036,24,40.567328507144225,33.46647732618911
Risdiplam,100,36,39.456820416666666,9.17261386861217,24,43.126630268993786,35.787010564339546
Risdiplam,100,38,42.8747425,9.664760669220243,24,46.74145208053252,39.00803291946749
Risdiplam,100,40,45.355109166666665,10.050459932760559,24,49.37613059087322,41.33408774246011
Risdiplam,100,42,47.8565125,9.821334990746577,24,51.785864855644306,43.927160144355696
Risdiplam,100,44,50.915393333333334,10.126389914589575,24,54.966793077111,46.86399358955567
Risdiplam,100,46,53.67987458333333,10.194089939556827,24,57.75835997817909,49.60138918848757
Risdiplam,100,48,56.315423333333335,10.072314269988526,24,60.345188313436175,52.285658353230495
Risdiplam,100,50,58.72971416666667,10.144768765125642,24,62.78846698207013,54.6709613512632
Risdiplam,100,52,61.79537166666667,10.385375498982533,24,65.95038722408587,57.640356109247456
Risdiplam,100,54,64.83001666666667,10.146948765221158,24,68.8896416637561,60.77039166957724
Risdiplam,100,56,67.94754333333333,10.277754673546445,24,72.05950159311,63.83558507355666
Risdiplam,100,58,70.01843458333333,9.716710263162732,24,73.90592833012481,66.13094083654185
Risdiplam,100,60,72.26836833333333,9.900760010912938,24,76.22949731510654,68.30723935156011
Risdiplam,100,62,74.97916541666666,9.660866947195641,24,78.84431718394629,71.11401364938703
Risdiplam,100,64,76.19560875,9.566715770726317,24,80.02309220157765,72.36812529842236
Risdiplam,100,66,78.99964708333333,9.090401797640371,24,82.63656525697931,75.36272890968735
Risdiplam,100,68,80.13628541666667,8.597530404219464,24,83.57601396460568,76.69655686872765
Risdiplam,100,70,83.05256916666667,7.857891117695924,24,86.1963803698082,79.90875796352515
Risdiplam,100,72,84.0817175,8.12371244420616,24,87.33187938321583,80.83155561678416
Risdiplam,100,74,84.51196208333333,7.740621475509113,24,87.6088556581477,81.41506850851896
Risdiplam,100,76,85.57175583333333,7.54588738203505,24,88.590739544607,82.55277212205965
Risdiplam,100,78,86.87771625,6.831125367962769,24,89.61073559834684,84.14469690165318
Risdiplam,100,80,88.04521208333334,6.16668997308716,24,90.51240190988015,85.57802225678653
Risdiplam,100,82,88.52937208333333,6.511912887901463,24,91.13467984138599,85.92406432528067
Risdiplam,100,84,88.6313025,6.128368145408232,24,91.08316040232219,86.17944459767781
Risdiplam,250,0,10.027355583333334,2.24428592594139,24,10.92525695805946,9.129454208607207
Risdiplam,250,2,10.885453583333334,2.5636112502218076,24,11.911111695443974,9.859795471222693
Risdiplam,250,4,11.773375291666667,2.722473732756703,24,12.86259163395275,10.684158949380585
Risdiplam,250,6,12.678023125,2.9279775273135775,24,13.849458108641528,11.50658814135847
Risdiplam,250,8,13.426379333333333,2.901392829920225,24,14.587178222856794,12.265580443809872
Risdiplam,250,10,14.374236333333332,3.1526852687008518,24,15.635573137224705,13.11289952944196
Risdiplam,250,12,15.444865666666667,3.4538279385819046,24,16.82668463111941,14.063046702213924
Risdiplam,250,14,16.352947666666665,3.5408040564229335,24,17.769564325510796,14.936331007822535
Risdiplam,250,16,17.647345041666668,3.9585346536898074,24,19.231088746675276,16.06360133665806
Risdiplam,250,18,18.714957875,4.047831493987177,24,20.33442775675593,17.09548799324407
Risdiplam,250,20,20.5524755,4.408288047352831,24,22.316158038019992,18.788792961980008
Risdiplam,250,22,22.087341666666667,4.879523226418092,24,24.03955754182129,20.135125791512046
Risdiplam,250,24,23.997921666666667,5.44491616681235,24,26.176341829150456,21.819501504182877
Risdiplam,250,26,25.929897083333334,5.8222071121006564,24,28.25926506157014,23.600529105096527
Risdiplam,250,28,27.935317916666666,6.5408434481687445,24,30.55220030945518,25.31843552387815
Risdiplam,250,30,29.754455833333335,7.012004598688264,24,32.55984194566978,26.94906972099689
Risdiplam,250,32,31.8387025,7.273335904412745,24,34.74864290996702,28.92876209003298
Risdiplam,250,34,34.5489575,7.745300563302184,24,37.647723099814975,31.450191900185025
Risdiplam,250,36,36.908509583333334,8.081573377399422,24,40.14181232860329,33.67520683806338
Risdiplam,250,38,39.81873041666667,8.83677034472903,24,43.35417487539491,36.283285957938425
Risdiplam,250,40,42.09000541666666,9.023097941383536,24,45.69999643973934,38.48001439359399
Risdiplam,250,42,44.611329166666664,9.448928867284797,24,48.391688042314655,40.83097029101867
Risdiplam,250,44,47.33820166666667,9.973029056067285,24,51.328244288294854,43.348159045038486
Risdiplam,250,46,49.48606541666667,10.12365502459118,24,53.53637097656121,45.43575985677213
Risdiplam,250,48,51.92647916666667,10.194462688536154,24,56.005113692163334,47.84784464117
Risdiplam,250,50,54.55574416666667,10.415270859420554,24,58.722720359281674,50.38876797405167
Risdiplam,250,52,56.84093375,10.816377647872617,24,61.168386080080424,52.51348141991957
Risdiplam,250,54,59.495915833333335,11.164855859895106,24,63.9627884850494,55.02904318161727
Risdiplam,250,56,61.86893666666667,11.277503545049578,24,66.38087777877398,57.35699555455936
Risdiplam,250,58,64.09454166666667,11.197636138473568,24,68.57452916121952,59.61455417211383
Risdiplam,250,60,66.56306833333333,11.446777872267079,24,71.14273328105249,61.983403385614174
Risdiplam,250,62,68.68376541666667,10.995866932014277,24,73.08302841628637,64.28450241704698
Risdiplam,250,64,70.75074875,10.794016118281265,24,75.06925460497716,66.43224289502284
Risdiplam,250,66,73.05948041666667,10.572220489484398,24,77.28924953908093,68.82971129425242
Risdiplam,250,68,74.2777225,10.222720052882313,24,78.36766232577025,70.18778267422974
Risdiplam,250,70,77.62874583333334,9.610068930604218,24,81.47357416124922,73.78391750541746
Risdiplam,250,72,78.42337083333334,9.4235885715788,24,82.19359147922754,74.65315018743914
Risdiplam,250,74,79.61055875,9.0926880945589,24,83.24839163291828,75.9727258670817
Risdiplam,250,76,80.90344541666667,8.523489943521033,24,84.31355161093049,77.49333922240285
Risdiplam,250,78,82.19899958333333,8.197726927847786,24,85.4787734272371,78.91922573942956
Risdiplam,250,80,83.21074791666666,7.381659385050502,24,86.16402674490539,80.25746908842794
Risdiplam,250,82,83.92757791666666,7.416404955076735,24,86.89475786807851,80.96039796525481
Risdiplam,250,84,84.42979666666666,7.180502531484685,24,87.30259599215373,81.5569973411796
Risdiplam,500,0,10.095306166666667,2.4017557533245233,24,11.056208593465021,9.134403739868313
Risdiplam,500,2,11.087657166666666,2.589824740737735,24,12.12380285921372,10.051511474119613
Risdiplam,500,4,11.9706865,2.91158893572584,24,13.135564681432701,10.805808318567298
Risdiplam,500,6,12.796901708333333,3.0925670519731443,24,14.034186216203981,11.559617200462686
Risdiplam,500,8,13.343262916666667,3.0798264152527213,24,14.575450108239991,12.111075725093343
Risdiplam,500,10,14.304159416666666,3.4647076210917436,24,15.690331160669132,12.9179876726642
Risdiplam,500,12,15.27200075,3.5725878059550498,24,16.701333557026928,13.842667942973073
Risdiplam,500,14,16.07177383333333,3.7791456774244816,24,17.583747000311327,14.559800666355338
Risdiplam,500,16,16.978138625,3.990526638765885,24,18.574681789760145,15.381595460239856
Risdiplam,500,18,18.356655416666666,4.12923465670564,24,20.008693346400396,16.704617486932936
Risdiplam,500,20,19.568687916666665,4.552675245184183,24,21.390137364832583,17.747238468500747
Risdiplam,500,22,21.2053425,5.051643437166932,24,23.226420801311267,19.184264198688734
Risdiplam,500,24,22.9735275,5.262660134126459,24,25.079030062988462,20.868024937011537
Risdiplam,500,26,24.946818333333333,5.633685553976549,24,27.200761979826783,22.692874686839883
Risdiplam,500,28,26.34640875,5.99512367459937,24,28.744957761449133,23.947859738550864
Risdiplam,500,30,28.22363,6.041437814533024,24,30.640708526532308,25.806551473467692
Risdiplam,500,32,30.49249,6.198129299806655,24,32.97225817690565,28.012721823094353
Risdiplam,500,34,32.36179083333333,6.94840124613157,24,35.14173030491972,29.581851361746946
Risdiplam,500,36,34.68480666666667,7.177611841369734,24,37.55644947524199,31.81316385809134
Risdiplam,500,38,36.80847,7.365579158936283,24,39.755315397913755,33.861624602086245
Risdiplam,500,40,38.647027916666666,7.835599933803231,24,41.781920788845916,35.512135044487415
Risdiplam,500,42,40.59402541666667,8.09495918853422,24,43.832683601758625,37.35536723157471
Risdiplam,500,44,42.803666666666665,8.44763366111052,24,46.183424027267755,39.423909306065575
Risdiplam,500,46,44.47662666666667,8.563284718937496,24,47.90265408698299,41.050599246350345
Risdiplam,500,48,46.38172,8.779398720828606,24,49.89421102869733,42.869228971302675
Risdiplam,500,50,47.17514625,9.050163663243556,24,50.7959658170586,43.554326682941394
Risdiplam,500,52,48.66505958333333,9.295594314953481,24,52.38407186150019,44.94604730516647
Risdiplam,500,54,50.05225708333333,9.69897243911794,24,53.93265422250883,46.17185994415783
Risdiplam,500,56,51.297826666666666,9.513403224112931,24,55.103980657349425,47.49167267598391
Risdiplam,500,58,52.066021666666664,9.396453529618256,24,55.82538603475865,48.30665729857468
Risdiplam,500,60,52.98405833333334,9.453774005652184,24,56.766355668047765,49.20176099861891
Risdiplam,500,62,53.042810833333334,9.653069374278978,24,56.90484292171623,49.18077874495044
Risdiplam,500,64,54.37094375,9.504141495796457,24,58.17339227762586,50.568495222374146
Risdiplam,500,66,55.33136833333334,10.107907760204242,24,59.37537367533774,51.28736299132893
Risdiplam,500,68,55.23042791666667,9.620538606410035,24,59.07944498728699,51.38141084604635
Risdiplam,500,70,58.35244208333333,10.200595286118899,24,62.433530158859675,54.271354007806984
Risdiplam,500,72,56.9490275,10.305591345589917,24,61.07212274807514,52.82593225192486
Risdiplam,500,74,57.37698625,11.06774898748801,24,61.80500806135663,52.94896443864337
Risdiplam,500,76,57.74574125,10.255457568531101,24,61.84877880987196,53.642703690128045
Risdiplam,500,78,58.46810583333333,10.348460211029892,24,62.60835219961787,54.327859467048796
Risdiplam,500,80,58.90409833333334,10.655189145824336,24,63.16706183161819,54.64113483504848
Risdiplam,500,82,57.920810833333334,10.46851123515449,24,62.10908761247783,53.73253405418884
Risdiplam,500,84,58.04142791666667,11.13832892449389,24,62.49768758387452,53.58516824945882
Risdiplam,750,0,10.97428,3.010213323622575,24,12.178616154434451,9.76994384556555
Risdiplam,750,2,11.946774583333333,3.220054865444942,24,13.23506483947072,10.658484327195946
Risdiplam,750,4,12.797713625,3.427991906640081,24,14.169196023897577,11.426231226102423
Risdiplam,750,6,13.536832416666666,3.622709723051252,24,14.986218166923505,12.087446666409827
Risdiplam,750,8,14.124093083333333,3.665771799736821,24,15.590707252397065,12.657478914269602
Risdiplam,750,10,15.059824291666667,4.150631437937895,24,16.720422716772703,13.39922586656063
Risdiplam,750,12,16.104517583333333,4.362444406985127,24,17.849858845300744,14.35917632136592
Risdiplam,750,14,16.987418208333334,4.515477802743012,24,18.79398558005874,15.180850836607926
Risdiplam,750,16,18.092471083333333,4.6915969950933585,24,19.96950080706975,16.215441359596916
Risdiplam,750,18,19.147227916666665,5.360288315353276,24,21.291789886980332,17.002665946352998
Risdiplam,750,20,20.868758333333332,5.433171948441125,24,23.042479829885693,18.69503683678097
Risdiplam,750,22,22.13924375,5.873202652889027,24,24.489014193737972,19.789473306262025
Risdiplam,750,24,24.020169583333335,6.435963797907667,24,26.595091376956788,21.44524778970988
Risdiplam,750,26,25.825947916666667,6.589772240889651,24,28.4624059035183,23.189489929815036
Risdiplam,750,28,27.321084166666665,6.773383579540625,24,30.031001988330058,24.611166345003273
Risdiplam,750,30,29.091845,7.33268454907146,24,32.025529813035824,26.158160186964178
Risdiplam,750,32,30.991298333333333,7.786313341486745,24,34.10647246179771,27.876124204868958
Risdiplam,750,34,32.42458875,7.118628510033628,24,35.27263331127517,29.576544188724824
Risdiplam,750,36,34.65639208333333,7.461090767548074,24,37.6414500831636,31.671334083503062
Risdiplam,750,38,36.4220175,7.7651332726177476,24,39.528717836094856,33.31531716390515
Risdiplam,750,40,37.80222083333334,7.648474148572503,24,40.862247799228875,34.7421938674378
Risdiplam,750,42,39.26598833333333,7.9118158980898095,24,42.43137394189611,36.10060272477055
Risdiplam,750,44,40.48489416666666,8.599882157642535,24,43.92556361193394,37.04422472139939
Risdiplam,750,46,41.84794625,8.4873273616261,24,45.2435843982712,38.452308101728796
Risdiplam,750,48,42.861810416666664,8.579207272926732,24,46.294208185319995,39.42941264801333
Risdiplam,750,50,43.307673333333334,8.820142871090539,24,46.83646541712768,39.77888124953899
Risdiplam,750,52,44.528452916666666,8.366553489688663,24,47.875771452721736,41.181134380611596
Risdiplam,750,54,44.905080416666664,8.402991248024604,24,48.26697709221973,41.543183741113594
Risdiplam,750,56,46.07648125,8.21765894208707,24,49.36422956042768,42.78873293957232
Risdiplam,750,58,46.238044583333334,8.002514785227355,24,49.43971730420457,43.0363718624621
Risdiplam,750,60,46.658672083333336,7.8759572723822675,24,49.809711253705494,43.50763291296118
Risdiplam,750,62,47.30207458333334,8.05398478409883,24,50.52433959247304,44.07980957419363
Risdiplam,750,64,47.71177333333333,7.874597478503222,24,50.86226847284952,44.561278193817145
Risdiplam,750,66,47.8738375,7.768378499738119,24,50.98183619735043,44.76583880264957
Risdiplam,750,68,48.26352958333333,8.07223654936096,24,51.49309681939992,45.03396234726674
Risdiplam,750,70,49.0569725,8.169630432274767,24,52.32550540454377,45.78843959545623
Risdiplam,750,72,48.03839583333333,8.351214725419299,24,51.37957758558342,44.697214081083246
Risdiplam,750,74,47.87566875,8.54549883251605,24,51.294580333744904,44.4567571662551
Risdiplam,750,76,48.289017083333334,8.238232670554739,24,51.5849965994469,44.993037567219766
Risdiplam,750,78,48.230896666666666,7.922451293829545,24,51.400537319716015,45.06125601361732
Risdiplam,750,80,47.4992225,8.14662352057814,24,50.75855072282215,44.239894277177854
Risdiplam,750,82,46.727037083333336,8.663642522239748,24,50.19321598724986,43.260858179416815
Risdiplam,750,84,45.722132083333335,7.994838809433071,24,48.92073377428883,42.52353039237784
Risdiplam,1000,0,9.439857083333333,2.1202691536053893,24,10.288141415470342,8.591572751196324
Risdiplam,1000,2,10.380902833333334,2.1927225833882895,24,11.258174574540513,9.503631092126154
Risdiplam,1000,4,11.053715541666667,2.4543518793231605,24,12.035660801418508,10.071770281914826
Risdiplam,1000,6,11.783562083333333,2.4425588748608082,24,12.76078915865221,10.806335008014456
Risdiplam,1000,8,12.246258291666667,2.5505129740228387,24,13.26667600188838,11.225840581444954
Risdiplam,1000,10,12.968059458333334,2.6318280193649497,24,14.021009962239956,11.915108954426712
Risdiplam,1000,12,13.884351041666667,2.8077465555834054,24,15.007683618411939,12.761018464921396
Risdiplam,1000,14,14.643556125,3.0924378219966555,24,15.880788930112008,13.406323319887992
Risdiplam,1000,16,15.339447208333333,3.2227436098003714,24,16.628813186251588,14.05008123041508
Risdiplam,1000,18,16.493241208333334,3.5430688739646,24,17.91076398290927,15.075718433757398
Risdiplam,1000,20,17.90828875,3.9553505716151927,24,19.490758556866222,16.32581894313378
Risdiplam,1000,22,19.180274583333333,4.250127229722177,24,20.880679615605565,17.4798695510611
Risdiplam,1000,24,20.730240833333333,4.8077706901802,24,22.6537497152375,18.806731951429168
Risdiplam,1000,26,22.218141666666668,5.0752876503433315,24,24.248679623394388,20.187603709938948
Risdiplam,1000,28,23.760357083333332,5.535937313775901,24,25.975193288908173,21.54552087775849
Risdiplam,1000,30,25.261685,6.040503216350366,24,27.678389609384173,22.844980390615827
Risdiplam,1000,32,26.851173333333335,6.206743564721721,24,29.334387933985656,24.367958732681014
Risdiplam,1000,34,28.4400175,6.626419308644457,24,31.091137367557817,25.788897632442183
Risdiplam,1000,36,29.588861666666666,7.038971054417509,24,32.40503660826542,26.772686725067913
Risdiplam,1000,38,31.507157083333333,7.194981835401115,24,34.385749336869964,28.6285648297967
Risdiplam,1000,40,32.61469375,7.012450389203609,24,35.42025821568792,29.80912928431208
Risdiplam,1000,42,33.32271458333334,7.309099171543098,24,36.24696328011438,30.398465886552295
Risdiplam,1000,44,34.19740041666667,7.772955297723824,24,37.30723021457149,31.087570618761845
Risdiplam,1000,46,35.080457083333336,7.506968346298384,24,38.08386993739713,32.07704422926954
Risdiplam,1000,48,35.94600333333334,7.803335788594108,24,39.06798785903018,32.82401880763649
Risdiplam,1000,50,36.020057916666666,7.636246485826932,24,39.0751927985982,32.96492303473513
Risdiplam,1000,52,36.56078125,7.942497703727994,24,39.73844213736891,33.38312036263109
Risdiplam,1000,54,37.14214916666667,7.70574961017106,24,40.225091089659685,34.059207243673654
Risdiplam,1000,56,37.55761416666667,7.961155954182028,24,40.74273990890946,34.37248842442387
Risdiplam,1000,58,37.68238958333333,7.716345369669042,24,40.76957069301354,34.59520847365312
Risdiplam,1000,60,37.755602083333336,8.092440696614705,24,40.99325266180502,34.51795150486165
Risdiplam,1000,62,37.94548625,8.098819828432767,24,41.18568901273787,34.705283487262136
Risdiplam,1000,64,38.052774166666666,7.971749871172477,24,41.242138358440116,34.863409974893216
Risdiplam,1000,66,38.3794375,7.900220988263143,24,41.54018417849026,35.218690821509746
Risdiplam,1000,68,38.3645375,7.973208450037538,24,41.55448524485505,35.17458975514494
Risdiplam,1000,70,39.39922833333333,7.8753405503798986,24,42.5500207635164,36.248435903150266
Risdiplam,1000,72,38.3109725,7.291057146030364,24,41.2280028832304,35.393942116769594
Risdiplam,1000,74,37.8395275,7.695865432874103,24,40.91851492847858,34.760540071521426
Risdiplam,1000,76,37.82198041666667,7.726394159128924,24,40.91318187944274,34.7307789538906
Risdiplam,1000,78,37.81796625,7.679816167665004,24,40.890532635095454,34.74539986490454
Risdiplam,1000,80,37.57421541666667,7.648290741298648,24,40.63416900437032,34.514261828963015
Risdiplam,1000,82,36.22565916666667,7.497327798842973,24,39.22521499845301,33.22610333488032
Risdiplam,1000,84,36.338694583333336,7.820337875171034,24,39.46748136035394,33.20990780631273
Risdiplam,1250,0,10.771782166666666,3.0333027452490975,24,11.985356013669808,9.558208319663525
Risdiplam,1250,2,12.123068458333334,3.4223958231357647,24,13.492311957537458,10.75382495912921
Risdiplam,1250,4,13.033376208333333,3.8160769383044126,24,14.560124956947856,11.50662745971881
Risdiplam,1250,6,13.759099375,4.082412609505836,24,15.392404584422898,12.125794165577101
Risdiplam,1250,8,14.36764175,3.927197886249268,24,15.938848136907069,12.796435363092932
Risdiplam,1250,10,15.128721125,4.278557654017382,24,16.8405006959456,13.4169415540544
Risdiplam,1250,12,16.160984166666665,4.218107865276034,24,17.848578785157958,14.473389548175373
Risdiplam,1250,14,16.763853833333332,4.234421239902657,24,18.45797516098158,15.069732505685083
Risdiplam,1250,16,17.549785416666666,4.4123145265938515,24,19.31507888188806,15.784491951445272
Risdiplam,1250,18,18.64577125,4.525255238589899,24,20.456250410765627,16.835292089234372
Risdiplam,1250,20,20.117366666666666,4.8780167914008254,24,22.068979842291203,18.16575349104213
Risdiplam,1250,22,21.54023375,5.3102822613646055,24,23.66478913198102,19.415678368018977
Risdiplam,1250,24,22.761265,5.522570369590437,24,24.97075331410465,20.551776685895355
Risdiplam,1250,26,24.772554583333335,6.0993389875054635,24,27.212798403649856,22.332310763016814
Risdiplam,1250,28,26.329495833333333,6.300916111494123,24,28.850387299589546,23.80860436707712
Risdiplam,1250,30,27.6687225,6.529746028246594,24,30.281165000130976,25.056279999869027
Risdiplam,1250,32,28.944569166666668,6.649955039802192,24,31.605105287794245,26.28403304553909
Risdiplam,1250,34,30.63835458333333,6.896261450921121,24,33.39743379230511,27.87927537436155
Risdiplam,1250,36,32.10237583333333,7.429875873619329,24,35.07494527462185,29.129806392044816
Risdiplam,1250,38,33.211007083333335,7.536913146329683,24,36.22640035254977,30.1956138141169
Risdiplam,1250,40,33.98883791666667,7.76190590023676,24,37.094247034889435,30.883428798443898
Risdiplam,1250,42,35.16596208333333,8.390306700894675,24,38.522783883098924,31.809140283567743
Risdiplam,1250,44,35.73161666666667,8.146198945692225,24,38.990775024156896,32.47245830917644
Risdiplam,1250,46,36.19165666666667,8.298122501430887,24,39.51159710543016,32.87171622790317
Risdiplam,1250,48,36.62324625,8.68290285860558,24,40.09713089332373,33.14936160667627
Risdiplam,1250,50,37.07076375,8.619545499008943,24,40.519300170254965,33.62222732974503
Risdiplam,1250,52,37.546985416666665,9.18091293415808,24,41.220115586728916,33.873855246604414
Risdiplam,1250,54,37.52911625,9.297967450428317,24,41.24907798009748,33.80915451990252
Risdiplam,1250,56,37.97826625,8.942867354140667,24,41.556158352989556,34.40037414701044
Risdiplam,1250,58,38.323384583333336,9.023696408473866,24,41.93361504310921,34.713154123557466
Risdiplam,1250,60,38.47651875,9.065522907221101,24,42.10348329445332,34.849554205546674
Risdiplam,1250,62,38.20107458333333,8.955293467450693,24,41.7839381670485,34.618210999618164
Risdiplam,1250,64,38.49038958333333,8.615921269515084,24,41.937476009803085,35.04330315686358
Risdiplam,1250,66,38.458099583333336,8.782362453730267,24,41.971776352143344,34.94442281452333
Risdiplam,1250,68,38.250479166666665,9.135150584858618,24,41.905300583877185,34.595657749456144
Risdiplam,1250,70,39.55522583333333,9.275873510392861,24,43.26634814644671,35.84410352021995
Risdiplam,1250,72,37.91900625,9.445625052861343,24,41.69804332458941,34.13996917541059
Risdiplam,1250,74,38.45761208333333,8.918413464172815,24,42.025720592723815,34.88950357394285
Risdiplam,1250,76,37.95386125,8.948735686804085,24,41.53410117503172,34.37362132496828
Risdiplam,1250,78,38.05644375,9.228488586128902,24,41.74860814507535,34.36427935492465
Risdiplam,1250,80,37.998276249999996,8.986250838856577,24,41.593525361789794,34.4030271382102
Risdiplam,1250,82,36.943574166666664,8.915657696445164,24,40.51058013934269,33.376568193990636
Risdiplam,1250,84,36.98535625,8.849220981441304,24,40.52578200085816,33.44493049914185
Risdiplam,1500,0,10.331631541666667,2.4339809424924317,24,11.30542672928494,9.357836354048393
Risdiplam,1500,2,11.429058041666668,2.783900269442097,24,12.54285011697186,10.315265966361476
Risdiplam,1500,4,12.020739541666666,2.9377799695688283,24,13.19609631899541,10.845382764337922
Risdiplam,1500,6,12.875023166666667,3.090712516516352,24,14.11156570582607,11.638480627507263
Risdiplam,1500,8,13.25116575,3.027705348037315,24,14.462500171717238,12.039831328282762
Risdiplam,1500,10,14.300254791666667,3.281672098204034,24,15.613197075142327,12.987312508191007
Risdiplam,1500,12,15.119511333333334,3.3252671090533683,24,16.44989525368795,13.789127412978718
Risdiplam,1500,14,15.815230458333334,3.4646455094351847,24,17.201377352497744,14.429083564168923
Risdiplam,1500,16,16.605716958333332,3.5548251559414585,24,18.027943225288148,15.183490691378516
Risdiplam,1500,18,17.809408333333334,3.898678712762175,24,19.369204674495286,16.24961199217138
Risdiplam,1500,20,19.180823750000002,4.29466094939004,24,20.89904598089619,17.462601519103814
Risdiplam,1500,22,20.63286,4.489838842190606,24,22.429169651146914,18.836550348853088
Risdiplam,1500,24,22.069585833333335,4.988243678517404,24,24.0652989484218,20.07387271824487
Risdiplam,1500,26,23.42517625,5.340145110264011,24,25.561679259852355,21.288673240147645
Risdiplam,1500,28,24.67496416666667,5.780478334212051,24,26.98763715671203,22.36229117662131
Risdiplam,1500,30,26.199760833333332,5.993683512963725,24,28.597733660127236,23.80178800653943
Risdiplam,1500,32,27.26113375,6.1869258883557885,24,29.73641962880491,24.785847871195088
Risdiplam,1500,34,28.570952916666666,6.392916478945223,24,31.12865219580216,26.01325363753117
Risdiplam,1500,36,29.364412083333335,6.7618030679012,24,32.06969673539882,26.659127431267844
Risdiplam,1500,38,30.258389166666667,6.942301393102207,24,33.035888188773164,27.480890144560174
Risdiplam,1500,40,30.743283333333334,6.797594026146416,24,33.46288735096614,28.023679315700527
Risdiplam,1500,42,31.613959583333333,7.307252001665718,24,34.53746925824863,28.690449908418035
Risdiplam,1500,44,31.976159583333335,7.296395160758126,24,34.895325617243074,29.05699354942359
Risdiplam,1500,46,32.0242775,7.299063963107962,24,34.94451127722671,29.104043722773287
Risdiplam,1500,48,32.193746250000004,7.281043607832252,24,35.10677038357655,29.280722116423455
Risdiplam,1500,50,32.195712916666665,7.070638108847208,24,35.02455731868367,29.36686851464966
Risdiplam,1500,52,32.489353333333334,7.397084603748595,24,35.44880353435232,29.529903132314345
Risdiplam,1500,54,32.862089166666664,7.570292430968693,24,35.890836931056064,29.833341402277263
Risdiplam,1500,56,32.829773333333335,7.527914392616478,24,35.84156635124644,29.81798031542023
Risdiplam,1500,58,32.79567875,7.410266350598432,24,35.760402748123425,29.830954751876575
Risdiplam,1500,60,33.03363,7.5143138527282956,24,36.03998166869755,30.027278331302455
Risdiplam,1500,62,32.84478333333333,7.522855184643005,24,35.85455224650029,29.83501442016637
Risdiplam,1500,64,33.11411,7.355311453048594,24,36.05684746000563,30.171372539994362
Risdiplam,1500,66,33.096120416666665,7.606582571581171,24,36.13938726116449,30.052853572168843
Risdiplam,1500,68,32.98867,7.3508603244051,24,35.92962663765948,30.04771336234052
Risdiplam,1500,70,33.86663291666667,7.43649440996196,24,36.84185032397949,30.891415509353845
Risdiplam,1500,72,33.23102083333333,7.372537701955535,24,36.18065022827298,30.281391438393683
Risdiplam,1500,74,33.19301291666667,7.684399824802296,24,36.267413146548684,30.118612686784648
Risdiplam,1500,76,33.01064125,7.225433212928459,24,35.901416591898084,30.119865908101914
Risdiplam,1500,78,32.66613625,7.61722119064016,24,35.71365942858068,29.618613071419322
Risdiplam,1500,80,32.47132,7.378731252715469,24,35.423427331319104,29.519212668680897
