unique_id,modal_peak_repeat,modal_peak_height,index_peak_repeat,index_peak_height,n_peaks_total,n_peaks_analysis_subset,n_peaks_analysis_subset_expansions,min_repeat,max_repeat,mean_repeat,weighted_mean_repeat,median_repeat,max_height,max_delta_neg,max_delta_pos,average_repeat_gain,instabity_index_jml,abs_index,expansion_index,pps_index,som_mos_index,contration_index,percentile_1,percentile_5,percentile_10,percentile_20,percentile_30,percentile_40,percentile_50,percentile_60,percentile_70,percentile_80,percentile_90,percentile_95,percentile_99,expansion_percentile_1,expansion_percentile_5,expansion_percentile_10,expansion_percentile_20,expansion_percentile_30,expansion_percentile_40,expansion_percentile_50,expansion_percentile_60,expansion_percentile_70,expansion_percentile_80,expansion_percentile_90,expansion_percentile_95,expansion_percentile_99,fsa_id,submission_number,plate_id,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,sample_group_id,date,dox_status,d0_weighted_mean_repeat,culture_day,ko
E05_20221215.fsa,136.65514335226035,167,126.65514335226035,73,35,35,27,116.65514335226035,152.65514335226035,135.56942906654606,135.75590140658758,135.65514335226035,167,-10,26,8.786178090418304,9.100758054327226,10.134870499052433,10.969020172910662,15.622754491017965,15.622754491017965,-3.535637149028078,-10,-4.823404255319149,-1.9532467532467528,1.8489795918367355,4.428148148148149,6.674285714285714,8.660606060606062,10.64551724137931,12.948091603053436,15.648543689320391,19.07605633802817,21.85348837209302,25.166842105263154,0,0.75632183908046,2.1580645161290324,4.394074074074074,6.362857142857144,8.16,9.832335329341317,11.741843971631205,13.84769230769231,16.422222222222224,19.625352112676055,22.32195121951219,25.269473684210524,E05_20221215,NA,20221216,NA,NA,NA,P-22-034_KOcontrol,2022-12-14,NA,126.96972331616928,42,Empty vector
E06_20221215.fsa,134.60619260140817,148,126.60619260140817,76,31,31,24,116.60619260140817,149.60619260140817,134.50941840785978,135.12570293040585,134.60619260140817,148,-10,23,8.155979614236571,8.519510328997704,9.496557000765112,10.211188204683435,14.58108108108108,14.58108108108108,-3.3255208333333335,-10,-4.751162790697674,-1.8321428571428566,1.788372093023256,4.321008403361345,6.378417266187051,8.198529411764705,10.109923664122137,12.089256198347108,14.474725274725277,17.74769230769231,19.844642857142855,22.312105263157893,0,0.5535211267605634,1.9720930232558143,4.1949579831932775,6.048920863309354,7.664864864864865,9.326086956521738,11.049253731343283,12.852892561983472,15.162352941176472,18.214925373134328,20.152272727272724,22.39315789473684,E06_20221215,NA,20221216,NA,NA,NA,P-22-034_KOcontrol,2022-12-14,NA,126.96972331616928,42,Empty vector
E08_20221215.fsa,131.5551499707274,206,127.5551499707274,148,25,21,16,122.5551499707274,142.5551499707274,132.5551499707274,132.0057648061102,132.5551499707274,206,-5,15,5.036041489940914,4.450614835382784,5.257437524791749,5.761299435028248,9.310679611650485,9.310679611650485,-1.8660550458715597,-5,-3.7818840579710145,-2.241052631578947,-0.2756756756756753,1.1690355329949247,2.4291262135922334,3.6529126213592233,4.898507462686567,6.346451612903227,8.237168141592921,10.834117647058823,12.633098591549295,14.427045454545452,0,0,0.36179775280898885,1.5015228426395941,2.5543689320388356,3.585436893203884,4.6318407960199,5.77752808988764,7.143548387096776,8.93982300884956,11.382089552238806,12.912676056338029,14.517272727272726,E08_20221215,NA,20221216,NA,NA,NA,P-22-034_KOcontrol,2022-11-23,NA,126.96972331616928,21,Empty vector
E12_20221215.fsa,130.93529932341076,216,126.93529932341076,153,30,25,16,117.93529932341076,141.93529932341076,129.93529932341076,130.3488563244378,129.93529932341076,216,-9,15,3.379133008268525,3.4135570010270455,5.4197192742211575,5.821750902527076,9.25925925925926,9.25925925925926,-3.414918414918415,-9,-7.162727272727272,-4.951190476190476,-1.908270676691729,0.09891891891891975,1.6365482233502542,3.0671296296296298,4.474345549738219,6.035849056603775,7.878481012658229,10.414606741573035,12.176612903225802,14.391458333333334,0,0,0.3708108108108109,1.5340101522842642,2.6300970873786413,3.6731481481481487,4.790575916230367,5.976344086021505,7.368354430379747,8.959055118110237,11.221686746987952,12.745161290322581,14.538333333333332,E12_20221215,NA,20221216,NA,NA,NA,P-22-034_KOcontrol,2022-11-23,NA,126.96972331616928,21,Empty vector
S-22-697.fsa,126.87712728121414,107,126.87712728121414,107,20,20,12,118.87712728121414,137.87712728121414,128.37712728121414,128.40737881078587,128.37712728121414,107,-8,11,0.3747193158008315,1.5302515295717198,4.347382732834806,4.668466522678186,7.654205607476635,7.654205607476635,-3.1779141104294477,-8,-7.18625,-5.7796875,-3.76,-2.041111111111111,-0.5943925233644857,0.8186274509803915,2.3066666666666658,4.086516853932586,5.996969696969699,8.224193548387097,9.578409090909089,10.732545454545454,0,0,0,0.7666666666666668,1.6811881188118813,2.671111111111111,3.8181818181818183,4.88314606741573,6.241791044776121,7.633333333333334,9.145454545454546,10.158181818181816,10.831636363636363,S-22-697,NA,20221205,NA,NA,TRUE,P-22-218_FAN1KO,2022-11-02,NA,128.03265949498504,0,FAN1-KO
S-22-697_20221207.fsa,126.51917766781027,149,126.51917766781027,149,27,27,15,113.51917766781027,140.51917766781025,127.48214063077323,127.65794017918422,127.51917766781027,149,-13,13.999999999999986,-0.3747193158008173,1.1387625113739697,5.0459508644221955,5.153146322971938,7.85234899328859,7.852348993288591,-4.1770428015564205,-13,-9.960416666666667,-7.5928571428571425,-4.61010101010101,-2.618897637795275,-0.9986577181208048,0.5590551181102364,2.248387096774179,4.07478260869564,6.120930232558127,8.902857142857128,10.899999999999983,13.333939393939382,0,0,0,0.903937007874016,1.8999999999999875,2.9564516129032117,4.073913043478246,5.246601941747557,6.631395348837195,8.274285714285702,10.451020408163252,11.976249999999986,13.600303030303015,S-22-697_20221207,27,20221207,NA,NA,TRUE,P-22-218_FAN1KO,2022-11-02,NA,128.03265949498504,0,FAN1-KO
S-22-698.fsa,125.00296502848323,486,125.00296502848323,486,33,21,12,116.00296502848323,136.00296502848323,126.00296502848323,126.1692277526713,126.00296502848323,486,-9,11,0.12781027784183152,1.1662627241880756,4.0475036354823075,4.181959564541213,6.938271604938271,6.938271604938271,-3.16506922257721,-9,-7.478963414634146,-5.904979253112033,-3.64070796460177,-2.029710144927536,-0.7024691358024691,0.5745341614906828,1.935294117647059,3.440885416666668,5.154231974921631,7.312916666666668,8.71559405940594,10.399126213592233,0,0,0,0.591304347826087,1.426244343891403,2.314014251781473,3.252604166666667,4.27830985915493,5.40626959247649,6.716788321167884,8.33762376237624,9.396644295302012,10.625436893203883,S-22-698,NA,20221205,NA,NA,TRUE,P-22-219_PMS1KO,2022-11-02,NA,126.04141747482947,0,PMS1-KO
S-22-698_20221207.fsa,124.70659989771755,264,124.70659989771755,264,28,22,13,115.70659989771755,136.70659989771755,126.20659989771755,125.91360719698763,126.20659989771755,264,-9,12,-0.12781027784184573,1.207007299270073,4.168759124087591,4.342452830188679,7.030303030303031,7.03030303030303,-3.232632249840663,-9,-7.675287356321839,-5.988888888888889,-3.7277486910994764,-2.1190476190476186,-0.7537878787878788,0.5605468749999998,1.9504132231404963,3.449771689497718,5.185185185185186,7.602564102564103,9.40432098765432,11.377272727272727,0,0,0,0.6250000000000001,1.4793388429752072,2.370689655172414,3.3013698630136985,4.307291666666666,5.487654320987655,6.921428571428572,8.91304347826087,10.249999999999998,11.614545454545453,S-22-698_20221207,28,20221207,NA,NA,TRUE,P-22-219_PMS1KO,2022-11-02,NA,126.04141747482947,0,PMS1-KO
S-22-699.fsa,126.82924722366263,742,125.82924722366263,739,28,20,11,116.82924722366263,135.82924722366263,126.32924722366263,126.20329629684382,126.32924722366263,742,-9,10,0.08674365270651663,0.37404907318118513,3.86638808528876,3.692479940287367,6.222371967654986,6.222371967654986,-3.457882452790155,-9,-7.892205882352941,-6.616666666666666,-4.55117773019272,-2.7888012618296525,-1.35727002967359,-0.0629228687415424,1.2138847858197928,2.6031578947368423,4.1377690802348335,6.167246376811596,7.676792452830188,9.457383720930233,0,0,0,0.4485175202156336,1.1871491875923197,1.9787296898079767,2.7842105263157895,3.655091819699499,4.644422700587085,5.814252873563219,7.415471698113208,8.54090909090909,9.688430232558138,S-22-699,NA,20221205,NA,NA,TRUE,P-22-220_MSH3KO,2022-11-02,NA,126.1165526441373,0,MSH3-KO
S-22-699_20221207.fsa,125.71172620275973,334,126.71172620275973,329,32,23,12,115.71172620275973,137.71172620275973,126.71172620275973,126.02980899143077,126.71172620275973,334,-11,11,-0.08674365270653084,-0.6819172113289761,4.270588235294118,3.7436363636363637,5.586826347305389,5.586826347305389,-4.180213313718279,-11,-9.492125984251969,-8.005952380952381,-5.991869918699186,-4.209558823529411,-2.6853582554517135,-1.284431137724551,0.11400651465797965,1.623333333333334,3.3568281938326,5.851351351351351,7.861904761904761,10.325000000000001,0,0,0,0.3615635179153096,1.0800000000000005,1.8133333333333335,2.6188679245283017,3.5242290748898677,4.598930481283423,5.97972972972973,7.952380952380953,9.424657534246574,10.676470588235293,S-22-699_20221207,29,20221207,NA,NA,TRUE,P-22-220_MSH3KO,2022-11-02,NA,126.1165526441373,0,MSH3-KO
S-22-701.fsa,128.4845292133009,253,127.4845292133009,248,27,22,11,116.4845292133009,137.4845292133009,126.9845292133009,126.94186295153351,126.9845292133009,253,-11,10,-0.027860364635770907,-0.5426662617673854,4.11205587610082,3.5791717417783193,5.490118577075099,5.490118577075099,-4.03580832016851,-11,-9.557058823529411,-7.8856,-5.574698795180723,-3.8473684210526304,-2.3523404255319145,-1.0179282868525892,0.30355731225296434,1.6927601809954762,3.436144578313253,5.8657894736842104,7.503804347826084,9.390185185185187,0,0,0,0.3177865612648222,0.9667984189723324,1.704977375565611,2.5238095238095237,3.4469879518072286,4.528467153284673,5.873684210526316,7.508695652173913,8.567692307692308,9.695925925925927,S-22-701,NA,20221205,NA,NA,TRUE,P-22-034_KOcontrol,2022-11-02,NA,126.96972331616928,0,Empty vector
S-22-701_20221207.fsa,125.6581194664908,195,126.6581194664908,186,29,21,11,116.6581194664908,136.6581194664908,126.6581194664908,126.99758368080506,126.6581194664908,195,-10,10,0.027860364635785118,0.3394642143142743,3.9588164734106357,3.7772312016865777,6.297435897435897,6.297435897435897,-3.5806962025316458,-10,-8.4158333333333335,-6.829,-4.514516129032258,-2.789880952380952,-1.3979487179487178,-0.07258064516129081,1.264130434782608,2.6591954022988515,4.263945578231293,6.213978494623658,7.752898550724636,9.467872340425531,0,0,0,0.5244680851063831,1.2875000000000003,2.0643678160919543,2.8821839080459775,3.8013157894736844,4.762585034013606,5.88032786885246,7.5028985507246375,8.604098360655735,9.697234042553191,S-22-701_20221207,31,20221207,NA,NA,TRUE,P-22-034_KOcontrol,2022-11-02,NA,126.96972331616928,0,Empty vector
