unique_id,size,scan,signal,fsa_id,submission_number,code,sample,plate_id,repeat_positive_control_TF,repeat_positive_control_length,indices_baseline_control_TF,sample_group_id,date,dox_status,culture_day,ko,modal_size,baseline_correction,rel_signal
A01_20221215.fsa,524.5845760874499,4776,55,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3468208092485549
A01_20221215.fsa,524.7383907179643,4777,82,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.5028901734104047
A01_20221215.fsa,524.8922053484788,4778,89,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.5433526011560693
A01_20221215.fsa,525.0460199789932,4779,75,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.4624277456647399
A01_20221215.fsa,525.1998346095075,4780,65,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.4046242774566474
A01_20221215.fsa,525.353649240022,4781,46,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2947976878612717
A01_20221215.fsa,525.5074638705364,4782,21,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.15028901734104047
A01_20221215.fsa,525.6612785010509,4783,13,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.10404624277456648
A01_20221215.fsa,525.8150931315653,4784,9,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08092485549132948
A01_20221215.fsa,525.9689077620797,4785,11,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.09248554913294797
A01_20221215.fsa,526.1227223925941,4786,6,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.06358381502890173
A01_20221215.fsa,526.2765370231085,4787,18,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.1329479768786127
A01_20221215.fsa,526.4303516536229,4788,5,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.057803468208092484
A01_20221215.fsa,526.5841662841374,4789,16,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.12138728323699421
A01_20221215.fsa,526.7379809146518,4790,27,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.18497109826589594
A01_20221215.fsa,526.8917955451661,4791,36,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.23699421965317918
A01_20221215.fsa,527.0456101756806,4792,52,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.32947976878612717
A01_20221215.fsa,527.199424806195,4793,61,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3815028901734104
A01_20221215.fsa,527.3532394367094,4794,77,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.47398843930635837
A01_20221215.fsa,527.5070540672239,4795,66,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.41040462427745666
A01_20221215.fsa,527.6608686977382,4796,61,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3815028901734104
A01_20221215.fsa,527.8146833282526,4797,40,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.26011560693641617
A01_20221215.fsa,527.9684979587671,4798,18,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.1329479768786127
A01_20221215.fsa,528.1223125892815,4799,14,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.10982658959537572
A01_20221215.fsa,528.2761272197959,4800,8,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.07514450867052024
A01_20221215.fsa,528.4299418503103,4801,3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.046242774566473986
A01_20221215.fsa,528.5837564808247,4802,7,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.06936416184971098
A01_20221215.fsa,528.7375711113391,4803,8,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.07514450867052024
A01_20221215.fsa,528.8913857418536,4804,6,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.06358381502890173
A01_20221215.fsa,529.045200372368,4805,20,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.14450867052023122
A01_20221215.fsa,529.1990150028824,4806,19,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.13872832369942195
A01_20221215.fsa,529.3528296333968,4807,34,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2254335260115607
A01_20221215.fsa,529.5066442639112,4808,43,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2774566473988439
A01_20221215.fsa,529.6604588944257,4809,67,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.4161849710982659
A01_20221215.fsa,529.8142735249401,4810,79,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.48554913294797686
A01_20221215.fsa,529.9680881554544,4811,77,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.47398843930635837
A01_20221215.fsa,530.1219027859689,4812,60,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.37572254335260113
A01_20221215.fsa,530.2757174164833,4813,34,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2254335260115607
A01_20221215.fsa,530.4295320469977,4814,17,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.12716763005780346
A01_20221215.fsa,530.5833466775122,4815,9,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08092485549132948
A01_20221215.fsa,530.7371613080265,4816,3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.046242774566473986
A01_20221215.fsa,530.8909759385409,4817,4,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.05202312138728324
A01_20221215.fsa,531.0447905690554,4818,3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.046242774566473986
A01_20221215.fsa,531.1986051995698,4819,1,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.03468208092485549
A01_20221215.fsa,531.3524198300842,4820,14,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.10982658959537572
A01_20221215.fsa,531.5062344605986,4821,15,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.11560693641618497
A01_20221215.fsa,531.660049091113,4822,11,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.09248554913294797
A01_20221215.fsa,531.8138637216274,4823,25,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.17341040462427745
A01_20221215.fsa,531.9676783521419,4824,53,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3352601156069364
A01_20221215.fsa,532.1214929826563,4825,62,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3872832369942196
A01_20221215.fsa,532.2753076131708,4826,69,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.4277456647398844
A01_20221215.fsa,532.4291222436851,4827,64,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3988439306358382
A01_20221215.fsa,532.5829368741995,4828,46,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2947976878612717
A01_20221215.fsa,532.736751504714,4829,30,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2023121387283237
A01_20221215.fsa,532.8905661352284,4830,6,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.06358381502890173
A01_20221215.fsa,533.0443807657427,4831,2,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.04046242774566474
A01_20221215.fsa,533.1981953962572,4832,4,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.05202312138728324
A01_20221215.fsa,533.3520100267716,4833,3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.046242774566473986
A01_20221215.fsa,533.505824657286,4834,3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.046242774566473986
A01_20221215.fsa,533.6596392878005,4835,9,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08092485549132948
A01_20221215.fsa,533.8134539183148,4836,7,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.06936416184971098
A01_20221215.fsa,533.9672685488292,4837,24,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.1676300578034682
A01_20221215.fsa,534.1210831793437,4838,23,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.16184971098265896
A01_20221215.fsa,534.2748978098581,4839,29,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.19653179190751446
A01_20221215.fsa,534.4287124403725,4840,55,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3468208092485549
A01_20221215.fsa,534.582527070887,4841,59,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3699421965317919
A01_20221215.fsa,534.7363417014013,4842,49,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.31213872832369943
A01_20221215.fsa,534.8901563319157,4843,43,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2774566473988439
A01_20221215.fsa,535.0439709624302,4844,25,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.17341040462427745
A01_20221215.fsa,535.1977855929446,4845,16,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.12138728323699421
A01_20221215.fsa,535.351600223459,4846,14,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.10982658959537572
A01_20221215.fsa,535.5054148539734,4847,1,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.03468208092485549
A01_20221215.fsa,535.6592294844878,4848,4,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.05202312138728324
A01_20221215.fsa,535.8130441150023,4849,-1,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.023121387283236993
A01_20221215.fsa,535.9668587455167,4850,0,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.028901734104046242
A01_20221215.fsa,536.120673376031,4851,9,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08092485549132948
A01_20221215.fsa,536.2744880065455,4852,-3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.011560693641618497
A01_20221215.fsa,536.4283026370599,4853,12,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.09826589595375723
A01_20221215.fsa,536.5821172675743,4854,19,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.13872832369942195
A01_20221215.fsa,536.7359318980888,4855,37,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.24277456647398843
A01_20221215.fsa,536.8897465286032,4856,52,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.32947976878612717
A01_20221215.fsa,537.0435611591175,4857,48,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.3063583815028902
A01_20221215.fsa,537.197375789632,4858,46,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2947976878612717
A01_20221215.fsa,537.3511904201464,4859,41,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2658959537572254
A01_20221215.fsa,537.5050050506608,4860,23,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.16184971098265896
A01_20221215.fsa,537.6588196811753,4861,10,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08670520231213873
A01_20221215.fsa,537.8126343116896,4862,2,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.04046242774566474
A01_20221215.fsa,537.966448942204,4863,9,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08092485549132948
A01_20221215.fsa,538.1202635727185,4864,3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.046242774566473986
A01_20221215.fsa,538.2740782032329,4865,0,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.028901734104046242
A01_20221215.fsa,538.4278928337473,4866,10,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08670520231213873
A01_20221215.fsa,538.5817074642617,4867,14,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.10982658959537572
A01_20221215.fsa,538.7355220947761,4868,12,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.09826589595375723
A01_20221215.fsa,538.8893367252905,4869,15,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.11560693641618497
A01_20221215.fsa,539.043151355805,4870,23,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.16184971098265896
A01_20221215.fsa,539.1969659863194,4871,33,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.21965317919075145
A01_20221215.fsa,539.3507806168338,4872,46,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2947976878612717
A01_20221215.fsa,539.5045952473482,4873,42,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.27167630057803466
A01_20221215.fsa,539.6584098778626,4874,32,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2138728323699422
A01_20221215.fsa,539.8122245083771,4875,13,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.10404624277456648
A01_20221215.fsa,539.9660391388915,4876,23,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.16184971098265896
A01_20221215.fsa,540.1198537694058,4877,10,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08670520231213873
A01_20221215.fsa,540.2736683999203,4878,3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.046242774566473986
A01_20221215.fsa,540.4274830304347,4879,0,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.028901734104046242
A01_20221215.fsa,540.5812976609491,4880,4,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.05202312138728324
A01_20221215.fsa,540.7351122914636,4881,10,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08670520231213873
A01_20221215.fsa,540.8889269219779,4882,0,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.028901734104046242
A01_20221215.fsa,541.0427415524923,4883,0,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.028901734104046242
A01_20221215.fsa,541.1965561830068,4884,9,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08092485549132948
A01_20221215.fsa,541.3503708135212,4885,19,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.13872832369942195
A01_20221215.fsa,541.5041854440356,4886,24,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.1676300578034682
A01_20221215.fsa,541.65800007455,4887,39,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2543352601156069
A01_20221215.fsa,541.8118147050644,4888,32,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2138728323699422
A01_20221215.fsa,541.9656293355788,4889,40,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.26011560693641617
A01_20221215.fsa,542.1194439660933,4890,33,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.21965317919075145
A01_20221215.fsa,542.2732585966077,4891,26,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.1791907514450867
A01_20221215.fsa,542.4270732271222,4892,3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.046242774566473986
A01_20221215.fsa,542.5808878576365,4893,10,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.08670520231213873
A01_20221215.fsa,542.7347024881509,4894,1,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.03468208092485549
A01_20221215.fsa,542.8885171186654,4895,0,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.028901734104046242
A01_20221215.fsa,543.0423317491798,4896,15,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.11560693641618497
A01_20221215.fsa,543.1961463796941,4897,14,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.10982658959537572
A01_20221215.fsa,543.3499610102086,4898,4,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.05202312138728324
A01_20221215.fsa,543.503775640723,4899,-3,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.011560693641618497
A01_20221215.fsa,543.6575902712374,4900,14,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.10982658959537572
A01_20221215.fsa,543.8114049017519,4901,11,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.09248554913294797
A01_20221215.fsa,543.9652195322662,4902,28,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.1907514450867052
A01_20221215.fsa,544.1190341627806,4903,34,A01_20221215,NA,NA,NA,20221216,NA,NA,NA,P-22-218_FAN1KO,2022-12-14,NA,Day 42,FAN1-KO,455.65475963200606,5,0.2254335260115607
