unique_id,strain,repeats,signal,dox,days,rel_signal,modal_repeat
S-22-106_RPE1_481_23.fsa,23,128.01761193875265,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.07245636681677,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.12730079488094,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.1821452229451,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.23698965100922,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.29183407907342,-11,Non-induced,0,-0.008178438661710037,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.34667850713757,-4,Non-induced,0,-0.002973977695167286,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.4015229352017,14,Non-induced,0,0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.45636736326588,7,Non-induced,0,0.0052044609665427505,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.51121179133003,2,Non-induced,0,0.001486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.5660562193942,0,Non-induced,0,0,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.62090064745837,-2,Non-induced,0,-0.001486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.6757450755225,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.73058950358666,-8,Non-induced,0,-0.005947955390334572,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.7854339316508,-12,Non-induced,0,-0.008921933085501859,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.840278359715,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.89512278777914,-27,Non-induced,0,-0.020074349442379184,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,128.9499672158433,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.00481164390746,-26,Non-induced,0,-0.019330855018587362,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.05965607197163,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.11450050003577,-17,Non-induced,0,-0.012639405204460967,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.16934492809995,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.22418935616406,-12,Non-induced,0,-0.008921933085501859,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.27903378422823,-4,Non-induced,0,-0.002973977695167286,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.33387821229243,-6,Non-induced,0,-0.0044609665427509295,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.38872264035655,-4,Non-induced,0,-0.002973977695167286,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.44356706842072,-9,Non-induced,0,-0.006691449814126394,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.49841149648483,-2,Non-induced,0,-0.001486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.553255924549,-6,Non-induced,0,-0.0044609665427509295,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.6081003526132,-9,Non-induced,0,-0.006691449814126394,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.66294478067732,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.7177892087415,-26,Non-induced,0,-0.019330855018587362,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.77263363680566,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.82747806486978,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.88232249293398,-13,Non-induced,0,-0.009665427509293681,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.93716692099812,-27,Non-induced,0,-0.020074349442379184,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,129.99201134906227,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.04685577712644,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.10170020519058,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.15654463325473,-10,Non-induced,0,-0.007434944237918215,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.21138906131887,-7,Non-induced,0,-0.0052044609665427505,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.26623348938307,1,Non-induced,0,7.434944237918215e-4,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.32107791744724,-1,Non-induced,0,-7.434944237918215e-4,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.37592234551136,-7,Non-induced,0,-0.0052044609665427505,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.43076677357553,-9,Non-induced,0,-0.006691449814126394,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.48561120163973,-1,Non-induced,0,-7.434944237918215e-4,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.54045562970384,-11,Non-induced,0,-0.008178438661710037,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.59530005776801,-17,Non-induced,0,-0.012639405204460967,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.65014448583213,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.7049889138963,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.7598333419605,-12,Non-induced,0,-0.008921933085501859,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.81467777002462,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.8695221980888,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.92436662615293,-24,Non-induced,0,-0.017843866171003718,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,130.97921105421707,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.03405548228127,-17,Non-induced,0,-0.012639405204460967,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.08889991034542,-11,Non-induced,0,-0.008178438661710037,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.14374433840956,-5,Non-induced,0,-0.0037174721189591076,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.19858876647373,-12,Non-induced,0,-0.008921933085501859,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.25343319453788,-5,Non-induced,0,-0.0037174721189591076,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.30827762260205,-4,Non-induced,0,-0.002973977695167286,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.3631220506662,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.41796647873036,-10,Non-induced,0,-0.007434944237918215,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.4728109067945,-15,Non-induced,0,-0.011152416356877323,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.52765533485865,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.58249976292285,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.637344190987,-26,Non-induced,0,-0.019330855018587362,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.69218861905114,-15,Non-induced,0,-0.011152416356877323,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.7470330471153,-27,Non-induced,0,-0.020074349442379184,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.80187747517942,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.85672190324362,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.9115663313078,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,131.9664107593719,-24,Non-induced,0,-0.017843866171003718,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.02125518743608,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.07609961550023,-10,Non-induced,0,-0.007434944237918215,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.13094404356437,-15,Non-induced,0,-0.011152416356877323,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.18578847162857,0,Non-induced,0,0,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.24063289969268,4,Non-induced,0,0.002973977695167286,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.29547732775686,-17,Non-induced,0,-0.012639405204460967,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.35032175582103,-3,Non-induced,0,-0.0022304832713754648,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.40516618388514,-13,Non-induced,0,-0.009665427509293681,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.46001061194934,-9,Non-induced,0,-0.006691449814126394,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.5148550400135,-27,Non-induced,0,-0.020074349442379184,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.56969946807763,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.6245438961418,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.67938832420595,-26,Non-induced,0,-0.019330855018587362,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.73423275227012,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.78907718033426,-10,Non-induced,0,-0.007434944237918215,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.84392160839843,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.89876603646258,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,132.95361046452672,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.00845489259092,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.06329932065506,-2,Non-induced,0,-0.001486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.1181437487192,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.17298817678338,-10,Non-induced,0,-0.007434944237918215,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.2278326048475,-7,Non-induced,0,-0.0052044609665427505,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.2826770329117,-11,Non-induced,0,-0.008178438661710037,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.33752146097586,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.39236588903998,-17,Non-induced,0,-0.012639405204460967,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.44721031710415,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.50205474516835,-8,Non-induced,0,-0.005947955390334572,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.55689917323247,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.61174360129664,-11,Non-induced,0,-0.008178438661710037,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.66658802936078,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.72143245742492,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.77627688548912,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.83112131355324,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.8859657416174,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.94081016968155,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,133.9956545977457,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.0504990258099,-8,Non-induced,0,-0.005947955390334572,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.10534345387404,-5,Non-induced,0,-0.0037174721189591076,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.16018788193819,-11,Non-induced,0,-0.008178438661710037,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.21503231000236,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.2698767380665,-28,Non-induced,0,-0.020817843866171002,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.32472116613064,-28,Non-induced,0,-0.020817843866171002,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.3795655941948,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.434410022259,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.48925445032313,-27,Non-induced,0,-0.020074349442379184,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.54409887838727,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.59894330645145,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.65378773451556,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.70863216257976,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.76347659064393,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.81832101870805,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.87316544677222,-15,Non-induced,0,-0.011152416356877323,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.92800987483642,-13,Non-induced,0,-0.009665427509293681,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,134.98285430290053,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.0376987309647,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.09254315902885,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.147387587093,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.2022320151572,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.25707644322134,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.31192087128548,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.36676529934962,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.4216097274138,-39,Non-induced,0,-0.02899628252788104,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.47645415547797,-34,Non-induced,0,-0.025278810408921933,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.5312985835421,-29,Non-induced,0,-0.021561338289962824,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.58614301160625,-31,Non-induced,0,-0.023048327137546468,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.64098743967043,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.69583186773457,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.75067629579874,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.80552072386288,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.86036515192706,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.9152095799912,-15,Non-induced,0,-0.011152416356877323,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,135.97005400805534,-17,Non-induced,0,-0.012639405204460967,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.02489843611954,-24,Non-induced,0,-0.017843866171003718,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.0797428641837,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.13458729224783,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.189431720312,-17,Non-induced,0,-0.012639405204460967,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.24427614837612,-28,Non-induced,0,-0.020817843866171002,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.29912057644032,-35,Non-induced,0,-0.026022304832713755,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.3539650045045,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.4088094325686,-32,Non-induced,0,-0.02379182156133829,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.46365386063277,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.51849828869692,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.57334271676106,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.62818714482526,-26,Non-induced,0,-0.019330855018587362,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.6830315728894,-13,Non-induced,0,-0.009665427509293681,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.73787600095355,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.79272042901772,-7,Non-induced,0,-0.0052044609665427505,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.84756485708186,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.90240928514604,-27,Non-induced,0,-0.020074349442379184,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,136.95725371321018,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.01209814127435,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.0669425693385,-26,Non-induced,0,-0.019330855018587362,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.12178699740264,-24,Non-induced,0,-0.017843866171003718,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.1766314254668,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.23147585353095,-39,Non-induced,0,-0.02899628252788104,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.28632028159512,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.34116470965927,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.3960091377234,-24,Non-induced,0,-0.017843866171003718,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.4508535657876,-24,Non-induced,0,-0.017843866171003718,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.50569799385175,-11,Non-induced,0,-0.008178438661710037,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.5605424219159,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.61538684998007,-6,Non-induced,0,-0.0044609665427509295,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.67023127804418,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.72507570610838,-9,Non-induced,0,-0.006691449814126394,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.77992013417256,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.83476456223667,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.88960899030084,-6,Non-induced,0,-0.0044609665427509295,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.944453418365,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,137.99929784642916,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.05414227449333,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.10898670255747,-30,Non-induced,0,-0.022304832713754646,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.16383113062162,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.21867555868582,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.27351998674996,-26,Non-induced,0,-0.019330855018587362,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.3283644148141,-32,Non-induced,0,-0.02379182156133829,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.38320884287825,-17,Non-induced,0,-0.012639405204460967,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.43805327094242,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.4928976990066,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.5477421270707,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.6025865551349,-8,Non-induced,0,-0.005947955390334572,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.65743098319905,-7,Non-induced,0,-0.0052044609665427505,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.7122754112632,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.76711983932734,-12,Non-induced,0,-0.008921933085501859,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.82196426739148,-31,Non-induced,0,-0.023048327137546468,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.87680869545568,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.93165312351982,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,138.98649755158397,-35,Non-induced,0,-0.026022304832713755,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.04134197964814,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.09618640771225,-25,Non-induced,0,-0.01858736059479554,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.15103083577645,-16,Non-induced,0,-0.011895910780669145,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.20587526384062,-21,Non-induced,0,-0.015613382899628252,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.26071969190474,-27,Non-induced,0,-0.020074349442379184,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.3155641199689,-20,Non-induced,0,-0.01486988847583643,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.3704085480331,-12,Non-induced,0,-0.008921933085501859,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.42525297609723,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.4800974041614,-14,Non-induced,0,-0.010408921933085501,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.53494183222554,-5,Non-induced,0,-0.0037174721189591076,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.58978626028969,-23,Non-induced,0,-0.017100371747211896,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.64463068835389,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.69947511641803,-18,Non-induced,0,-0.013382899628252789,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.75431954448217,-31,Non-induced,0,-0.023048327137546468,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.80916397254632,-24,Non-induced,0,-0.017843866171003718,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.8640084006105,-26,Non-induced,0,-0.019330855018587362,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.91885282867466,-19,Non-induced,0,-0.01412639405204461,119.95548101332159
S-22-106_RPE1_481_23.fsa,23,139.9736972567388,-22,Non-induced,0,-0.016356877323420074,119.95548101332159
S-22-107_RPE1_481_30.fsa,30,107.02828106941641,-4,Non-induced,0,-0.005532503457814661,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.0829280613218,9,Non-induced,0,0.012448132780082987,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.13757505322711,9,Non-induced,0,0.012448132780082987,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.19222204513245,13,Non-induced,0,0.017980636237897647,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.24686903703777,31,Non-induced,0,0.042876901798063624,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.30151602894311,44,Non-induced,0,0.06085753803596127,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.3561630208485,33,Non-induced,0,0.04564315352697095,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.41081001275381,15,Non-induced,0,0.02074688796680498,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.46545700465916,15,Non-induced,0,0.02074688796680498,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.52010399656447,6,Non-induced,0,0.008298755186721992,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.57475098846984,-5,Non-induced,0,-0.006915629322268326,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.6293979803752,3,Non-induced,0,0.004149377593360996,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.68404497228052,8,Non-induced,0,0.011065006915629323,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.73869196418586,-4,Non-induced,0,-0.005532503457814661,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.79333895609118,-7,Non-induced,0,-0.009681881051175657,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.84798594799655,-8,Non-induced,0,-0.011065006915629323,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.9026329399019,-8,Non-induced,0,-0.011065006915629323,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,107.95727993180722,-2,Non-induced,0,-0.0027662517289073307,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,108.01192692371256,0,Non-induced,0,0,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,108.06657391561794,0,Non-induced,0,0,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,108.12122090752325,10,Non-induced,0,0.013831258644536652,117.02868058809386
S-22-107_RPE1_481_30.fsa,30,108.1758678994286,13,Non-induced,0,0.017980636237897647,117.02868058809386
