unique_id,size,scan,signal,well,sample_id,plate_id,cell_strain,day,indicies_baseline,repeat_control,repeat_control_length,...9,...10,allele_1,allele_2,genotype,gene,gene_geno,norm_signal
0515plate_F05.fsa,570.8251307788983,4660,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,570.9944715160884,4661,-17,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.011463250168577209
0515plate_F05.fsa,571.1638122532786,4662,-9,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006068779501011463
0515plate_F05.fsa,571.3331529904685,4663,-17,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.011463250168577209
0515plate_F05.fsa,571.5024937276587,4664,-14,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.009440323668240054
0515plate_F05.fsa,571.6718344648489,4665,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,571.8411752020388,4666,-7,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004720161834120027
0515plate_F05.fsa,572.010515939229,4667,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,572.1798566764189,4668,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,572.3491974136091,4669,-6,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004045853000674309
0515plate_F05.fsa,572.5185381507993,4670,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,572.6878788879892,4671,-5,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0033715441672285905
0515plate_F05.fsa,572.8572196251794,4672,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,573.0265603623695,4673,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,573.1959010995595,4674,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,573.3652418367496,4675,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,573.5345825739398,4676,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,573.7039233111298,4677,-18,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.012137559002022926
0515plate_F05.fsa,573.8732640483199,4678,-14,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.009440323668240054
0515plate_F05.fsa,574.0426047855099,4679,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,574.2119455227,4680,-3,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0020229265003371545
0515plate_F05.fsa,574.3812862598902,4681,-3,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0020229265003371545
0515plate_F05.fsa,574.5506269970801,4682,-6,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004045853000674309
0515plate_F05.fsa,574.7199677342703,4683,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,574.8893084714605,4684,-4,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0026972353337828725
0515plate_F05.fsa,575.0586492086504,4685,-17,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.011463250168577209
0515plate_F05.fsa,575.2279899458406,4686,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,575.3973306830308,4687,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,575.5666714202207,4688,-9,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006068779501011463
0515plate_F05.fsa,575.7360121574109,4689,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,575.9053528946008,4690,-15,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.010114632501685773
0515plate_F05.fsa,576.074693631791,4691,-4,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0026972353337828725
0515plate_F05.fsa,576.2440343689811,4692,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,576.4133751061711,4693,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,576.5827158433613,4694,-5,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0033715441672285905
0515plate_F05.fsa,576.7520565805514,4695,-10,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006743088334457181
0515plate_F05.fsa,576.9213973177414,4696,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,577.0907380549315,4697,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,577.2600787921215,4698,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,577.4294195293116,4699,-3,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0020229265003371545
0515plate_F05.fsa,577.5987602665018,4700,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,577.7681010036918,4701,-20,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.013486176668914362
0515plate_F05.fsa,577.9374417408819,4702,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,578.1067824780721,4703,3,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,0.0020229265003371545
0515plate_F05.fsa,578.276123215262,4704,-1,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-6.743088334457181e-4
0515plate_F05.fsa,578.4454639524522,4705,-5,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0033715441672285905
0515plate_F05.fsa,578.6148046896424,4706,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,578.7841454268323,4707,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,578.9534861640225,4708,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,579.1228269012124,4709,-18,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.012137559002022926
0515plate_F05.fsa,579.2921676384026,4710,-17,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.011463250168577209
0515plate_F05.fsa,579.4615083755928,4711,-9,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006068779501011463
0515plate_F05.fsa,579.6308491127827,4712,-15,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.010114632501685773
0515plate_F05.fsa,579.8001898499729,4713,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,579.969530587163,4714,-7,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004720161834120027
0515plate_F05.fsa,580.138871324353,4715,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,580.3082120615431,4716,-7,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004720161834120027
0515plate_F05.fsa,580.4775527987333,4717,-14,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.009440323668240054
0515plate_F05.fsa,580.6468935359233,4718,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,580.8162342731134,4719,-2,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0013486176668914363
0515plate_F05.fsa,580.9855750103034,4720,-7,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004720161834120027
0515plate_F05.fsa,581.1549157474935,4721,-9,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006068779501011463
0515plate_F05.fsa,581.3242564846837,4722,-14,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.009440323668240054
0515plate_F05.fsa,581.4935972218736,4723,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,581.6629379590638,4724,-15,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.010114632501685773
0515plate_F05.fsa,581.832278696254,4725,-9,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006068779501011463
0515plate_F05.fsa,582.0016194334439,4726,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,582.1709601706341,4727,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,582.340300907824,4728,-6,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004045853000674309
0515plate_F05.fsa,582.5096416450142,4729,-4,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0026972353337828725
0515plate_F05.fsa,582.6789823822044,4730,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,582.8483231193943,4731,-18,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.012137559002022926
0515plate_F05.fsa,583.0176638565845,4732,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,583.1870045937746,4733,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,583.3563453309646,4734,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,583.5256860681548,4735,-10,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006743088334457181
0515plate_F05.fsa,583.6950268053449,4736,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,583.8643675425349,4737,-6,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004045853000674309
0515plate_F05.fsa,584.033708279725,4738,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,584.203049016915,4739,-2,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0013486176668914363
0515plate_F05.fsa,584.3723897541051,4740,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,584.5417304912953,4741,-9,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006068779501011463
0515plate_F05.fsa,584.7110712284853,4742,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,584.8804119656754,4743,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,585.0497527028656,4744,-10,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006743088334457181
0515plate_F05.fsa,585.2190934400555,4745,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,585.3884341772457,4746,-4,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0026972353337828725
0515plate_F05.fsa,585.5577749144359,4747,-7,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004720161834120027
0515plate_F05.fsa,585.7271156516258,4748,-2,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0013486176668914363
0515plate_F05.fsa,585.896456388816,4749,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,586.0657971260059,4750,-3,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0020229265003371545
0515plate_F05.fsa,586.2351378631961,4751,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,586.4044786003863,4752,-9,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006068779501011463
0515plate_F05.fsa,586.5738193375762,4753,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,586.7431600747664,4754,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,586.9125008119565,4755,-18,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.012137559002022926
0515plate_F05.fsa,587.0818415491465,4756,-7,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004720161834120027
0515plate_F05.fsa,587.2511822863366,4757,-10,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006743088334457181
0515plate_F05.fsa,587.4205230235266,4758,-21,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.014160485502360081
0515plate_F05.fsa,587.5898637607168,4759,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,587.7592044979069,4760,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,587.9285452350969,4761,-5,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0033715441672285905
0515plate_F05.fsa,588.097885972287,4762,-2,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0013486176668914363
0515plate_F05.fsa,588.2672267094772,4763,-6,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004045853000674309
0515plate_F05.fsa,588.4365674466671,4764,-4,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0026972353337828725
0515plate_F05.fsa,588.6059081838573,4765,-13,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008766014834794335
0515plate_F05.fsa,588.7752489210475,4766,-10,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006743088334457181
0515plate_F05.fsa,588.9445896582374,4767,-6,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004045853000674309
0515plate_F05.fsa,589.1139303954276,4768,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,589.2832711326175,4769,-14,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.009440323668240054
0515plate_F05.fsa,589.4526118698077,4770,-10,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006743088334457181
0515plate_F05.fsa,589.6219526069979,4771,-14,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.009440323668240054
0515plate_F05.fsa,589.7912933441878,4772,-12,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.008091706001348618
0515plate_F05.fsa,589.960634081378,4773,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,590.1299748185681,4774,-10,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006743088334457181
0515plate_F05.fsa,590.2993155557581,4775,-17,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.011463250168577209
0515plate_F05.fsa,590.4686562929483,4776,-16,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.01078894133513149
0515plate_F05.fsa,590.6379970301384,4777,-11,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.007417397167902899
0515plate_F05.fsa,590.8073377673284,4778,-4,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0026972353337828725
0515plate_F05.fsa,590.9766785045185,4779,-19,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.012811867835468645
0515plate_F05.fsa,591.1460192417085,4780,-10,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006743088334457181
0515plate_F05.fsa,591.3153599788986,4781,-6,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004045853000674309
0515plate_F05.fsa,591.4847007160888,4782,-14,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.009440323668240054
0515plate_F05.fsa,591.6540414532788,4783,-14,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.009440323668240054
0515plate_F05.fsa,591.8233821904689,4784,-4,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0026972353337828725
0515plate_F05.fsa,591.9927229276591,4785,-2,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0013486176668914363
0515plate_F05.fsa,592.162063664849,4786,-9,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.006068779501011463
0515plate_F05.fsa,592.3314044020392,4787,-15,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.010114632501685773
0515plate_F05.fsa,592.5007451392291,4788,-8,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.005394470667565745
0515plate_F05.fsa,592.6700858764193,4789,-6,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.004045853000674309
0515plate_F05.fsa,592.8394266136095,4790,-5,F05,0515plate_F05,0515plate,MSH3_KO_c5,0,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,wt,MSH3,+/+,-0.0033715441672285905
